Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
124785,14.06,0.00,14.47,13.68,201,0.38,1811,0.00,33.00,3.09,109,0.00,6.53,-8.13,11.50,1.70,0.00,8.24,63.07
125104,13.28,0.00,14.47,13.68,203,0.38,1800,0.00,33.00,3.12,109,0.00,6.53,-8.13,11.52,1.72,0.00,8.63,61.50
125423,14.06,0.00,14.59,13.60,203,0.39,1840,0.00,33.50,3.11,109,0.00,6.67,-7.98,11.63,1.74,0.00,8.63,61.13
125742,14.06,0.00,14.59,13.76,203,0.40,1869,0.00,34.50,3.19,109,0.00,6.82,-7.84,12.32,1.76,0.00,9.02,61.21
126060,14.06,0.00,14.59,13.60,203,0.41,1824,0.00,34.00,3.55,109,0.00,6.96,-7.69,12.73,1.78,0.00,9.41,63.70
126380,14.06,0.00,14.59,13.76,203,0.44,1841,0.00,34.50,3.53,109,0.00,7.25,-7.40,13.20,1.80,0.00,9.41,59.85
126698,12.50,0.00,14.36,13.60,203,0.43,1841,0.00,34.50,3.53,109,0.00,7.25,-7.40,12.84,1.76,0.00,9.41,58.62
127017,10.16,0.00,14.36,13.60,203,0.41,1870,0.00,34.50,3.59,109,0.00,6.96,-7.69,12.73,1.76,0.00,9.41,58.72
127336,8.59,0.00,14.36,13.76,203,0.37,1872,0.00,34.50,3.20,109,0.00,6.67,-7.84,11.43,1.70,0.00,8.24,57.23
127655,4.69,0.00,14.13,13.76,203,0.35,1882,0.00,33.50,3.21,109,0.00,6.38,-8.27,10.82,1.68,0.00,8.24,57.92
127974,0.78,0.00,14.13,13.76,203,0.33,1880,0.00,33.50,3.26,109,0.00,6.09,-8.56,10.31,1.66,0.00,7.84,57.84
128293,-3.12,0.00,14.13,13.68,201,0.33,1888,0.00,33.50,3.27,109,0.00,5.80,-8.85,10.22,1.66,0.00,7.45,59.92
128611,-7.03,0.00,14.13,13.60,201,0.33,1911,0.00,33.50,3.26,109,0.00,5.80,-8.85,10.58,1.66,0.00,7.45,60.52
128930,-9.38,0.00,14.24,13.52,201,0.30,1908,0.00,33.00,2.85,109,0.00,5.51,-9.14,9.14,1.56,0.00,5.88,55.62
129249,-12.50,0.00,14.13,13.68,201,0.29,1874,0.00,32.00,2.80,109,0.00,5.08,-9.58,8.86,1.54,0.00,5.88,58.70
129568,-13.28,0.00,14.47,13.60,201,0.30,1855,0.00,32.00,2.80,109,0.00,5.08,-9.58,9.24,1.58,0.00,6.27,60.63
129887,-12.50,0.00,14.59,13.68,201,0.31,1834,0.00,32.00,2.77,109,0.00,5.37,-9.29,9.64,1.60,0.00,6.67,62.13
130206,-12.50,0.00,14.70,13.52,201,0.32,1823,0.00,32.00,2.72,109,0.00,5.51,-9.14,9.67,1.60,0.00,6.67,60.90
130523,-11.72,0.00,14.70,13.76,201,0.31,1819,0.00,32.00,2.72,111,0.00,5.51,-9.14,9.42,1.58,0.00,6.67,59.04
130842,-10.94,0.00,14.70,13.68,201,0.31,1803,0.00,32.00,2.72,111,0.00,5.51,-9.14,9.58,1.60,0.00,6.67,61.32
131161,-9.38,0.00,14.70,13.68,201,0.32,1797,0.00,31.00,2.65,111,0.00,5.51,-9.14,9.49,1.60,0.00,6.67,61.52
131481,-7.81,0.00,14.81,13.76,199,0.30,1780,0.00,31.00,2.69,111,0.00,5.37,-9.29,8.86,1.54,0.00,5.88,58.43
131799,-7.81,0.00,14.59,13.68,199,0.30,1777,0.00,30.50,2.65,111,0.00,5.22,-9.43,8.82,1.56,0.00,5.88,60.08
132118,-7.03,0.00,14.59,13.76,199,0.30,1742,0.00,30.00,2.60,111,0.00,5.22,-9.58,8.61,1.54,0.00,5.88,60.38
132437,-7.03,0.00,14.59,13.68,199,0.30,1721,0.00,30.00,2.59,111,0.00,5.22,-9.43,8.96,1.54,0.00,5.88,62.77
132756,-4.69,0.00,14.81,13.60,199,0.31,1706,0.00,30.00,2.57,111,0.00,5.37,-9.43,8.96,1.56,0.00,5.88,61.70
133074,-3.91,0.00,14.81,13.76,199,0.31,1682,0.00,29.50,2.53,111,0.00,5.37,-9.43,8.83,1.56,0.00,5.88,61.58
133393,-2.34,0.00,14.70,13.60,199,0.35,1684,0.00,30.50,2.90,113,0.00,5.80,-9.00,10.03,1.66,0.00,7.84,64.02
133712,-10.94,0.00,13.67,13.60,199,0.36,1662,0.00,30.50,2.88,113,0.00,6.38,-8.27,9.80,1.60,0.00,7.06,60.01
134030,-7.03,0.00,14.81,13.68,199,0.39,1688,0.00,30.50,2.88,113,0.00,6.53,-8.13,10.39,1.60,0.00,7.45,60.84
134349,-15.62,0.00,13.44,13.52,199,0.37,1614,0.00,28.50,2.42,113,0.00,6.09,-8.56,9.36,1.56,0.00,6.67,60.82
134668,-10.16,0.00,15.16,13.68,198,0.39,1586,0.00,29.00,2.71,113,0.00,6.38,-8.42,10.81,1.68,0.00,7.84,65.42
134987,-6.25,0.00,14.81,13.68,198,0.39,1664,0.00,31.00,2.88,113,0.00,6.82,-7.84,10.69,1.66,0.00,7.84,60.33
135306,3.12,0.00,15.96,13.60,198,0.41,1634,0.00,29.50,2.78,113,0.00,6.96,-7.69,10.72,1.66,0.00,8.24,60.66
135625,8.59,0.00,15.50,13.68,198,0.39,1605,0.00,29.50,2.79,113,0.00,6.96,-7.69,10.22,1.66,0.00,7.84,60.96
135943,13.28,0.00,15.27,13.76,198,0.37,1608,0.00,29.00,2.74,113,0.00,6.67,-7.98,9.37,1.56,0.00,6.67,57.72
136262,14.06,0.00,14.81,13.76,198,0.34,1614,0.00,28.50,2.75,115,0.00,6.09,-8.56,9.04,1.54,0.00,6.27,61.36
136580,13.28,0.00,14.47,13.68,198,0.34,1590,0.00,28.50,2.71,115,0.00,6.09,-8.56,8.97,1.50,0.00,5.49,59.68
136899,12.50,0.00,14.24,13.76,198,0.27,1587,0.00,27.00,2.71,115,0.00,5.37,-9.43,6.82,1.44,0.00,4.71,52.58
137217,9.38,0.00,13.90,13.52,198,0.24,1564,0.00,23.00,2.63,115,0.00,4.93,-9.72,6.19,1.40,0.00,4.31,51.67
137537,3.12,0.00,13.09,13.76,198,0.26,1539,0.00,26.00,2.63,115,0.00,5.08,-9.72,6.58,1.44,0.00,4.71,53.80
137855,-1.56,0.00,13.09,13.52,196,0.25,1507,0.00,26.50,2.57,115,0.00,5.22,-9.58,6.79,1.44,0.00,4.71,54.07
138174,-6.25,0.00,13.21,13.52,196,0.26,1481,0.00,26.00,2.21,115,0.00,5.37,-9.29,6.59,1.42,0.00,4.71,52.05
138494,-9.38,0.00,13.55,13.68,196,0.26,1466,0.00,25.00,2.19,115,0.00,5.37,-9.29,6.48,1.40,0.00,4.31,52.00
138812,-11.72,0.00,13.78,13.76,196,0.25,1411,0.00,19.50,2.07,115,0.00,5.22,-9.43,5.89,1.38,0.00,3.92,49.19
139132,0.00,0.00,14.01,13.68,196,0.26,1296,0.00,23.50,1.09,115,0.00,5.22,-9.43,5.67,1.34,0.00,3.53,51.62
139449,0.00,1.56,14.47,13.76,196,0.26,1161,0.00,23.00,1.00,115,0.00,5.51,-9.14,5.04,1.30,0.00,3.14,49.33
139769,0.00,3.12,14.93,13.68,196,0.27,1040,0.00,23.00,0.89,115,0.00,5.95,-8.85,4.56,1.28,0.00,3.14,45.99
140087,0.00,3.91,15.16,13.68,196,0.29,904,0.00,23.00,1.54,117,0.00,6.38,-8.27,4.77,1.28,0.00,3.14,47.05
140406,0.00,4.69,16.65,13.52,196,0.45,728,0.00,23.00,1.24,117,0.00,7.25,-7.40,4.62,1.26,0.00,3.14,57.76
140726,0.00,5.47,16.77,13.60,196,0.31,759,0.00,22.00,1.30,117,0.00,7.84,-6.82,3.64,1.22,0.00,3.14,40.00
141044,0.00,6.25,16.08,13.60,196,0.31,763,0.00,20.00,1.30,117,0.00,7.84,-6.82,3.76,1.24,0.00,3.14,40.45
141363,0.00,7.03,15.96,13.76,194,0.30,743,0.00,21.50,1.27,117,0.00,7.98,-6.67,3.64,1.24,0.00,3.14,39.94
141681,0.00,7.03,16.08,13.36,194,0.32,700,0.00,23.00,1.19,117,0.00,8.27,-6.38,3.66,1.22,0.00,3.14,41.22
142001,0.00,7.81,16.31,13.28,194,0.34,635,0.00,23.00,1.08,117,0.00,9.14,-5.51,3.86,1.20,0.00,3.14,39.55
142319,0.00,7.81,16.65,13.12,194,0.33,617,0.00,23.00,1.05,117,0.00,9.72,-4.93,3.50,1.22,0.00,3.14,35.93
142638,0.00,10.16,17.11,12.88,194,0.39,549,0.00,23.00,1.05,117,0.00,10.16,-4.50,3.44,1.20,0.00,3.14,41.24
142957,0.00,10.16,17.80,12.96,194,0.30,633,0.00,17.00,1.22,117,0.00,10.74,-4.06,3.42,1.18,0.00,3.14,30.26
143276,0.00,10.16,18.03,12.96,194,0.38,516,0.00,23.00,0.99,117,0.00,10.88,-3.77,3.07,1.18,0.00,3.14,37.53
143594,0.00,10.16,18.49,13.12,194,0.32,573,0.00,17.00,1.10,117,0.00,11.46,-3.19,3.09,1.18,0.00,3.14,29.63
147890,0.00,10.16,14.70,9.28,194,0.61,156,0.00,25.00,0.37,118,0.00,14.51,-0.15,1.39,1.04,0.00,4.71,45.14
148208,0.00,10.16,14.70,9.68,194,0.70,167,0.00,25.00,0.32,118,0.00,14.36,-0.29,1.95,0.82,0.00,4.71,52.26
148528,0.00,10.16,14.70,9.20,194,0.45,149,0.00,25.00,0.83,118,0.00,14.51,-0.29,1.11,0.96,0.00,4.71,32.90
148846,0.00,10.16,14.70,9.20,194,0.53,167,0.00,25.00,0.92,118,0.00,14.36,-0.15,1.80,0.96,0.00,4.71,37.68
149164,0.00,10.16,14.70,9.44,194,0.48,167,0.00,25.00,0.92,118,0.00,14.36,-0.29,1.33,0.86,0.00,4.71,35.54
149482,0.00,10.16,18.60,10.56,194,0.24,676,0.00,25.00,3.31,118,0.00,12.33,-2.61,2.64,1.20,0.00,4.71,20.57
149802,0.00,10.16,13.44,12.16,194,0.48,569,0.00,23.50,1.94,118,0.00,11.61,-3.05,4.32,1.26,0.00,4.71,43.79
150120,0.00,10.16,11.94,12.16,194,0.43,569,0.00,21.50,1.58,118,0.00,11.75,-2.90,4.37,1.30,0.00,4.71,38.97
150439,0.00,10.16,11.14,13.60,194,0.36,822,0.00,19.00,1.93,118,0.00,11.03,-3.48,4.32,1.28,0.00,4.71,35.65
150758,0.00,10.16,11.37,13.60,194,0.29,1103,0.00,17.00,2.12,118,0.00,9.29,-5.08,5.35,1.30,0.00,4.71,32.65
151076,0.00,10.16,12.40,13.60,194,0.25,1264,0.00,17.00,2.16,118,0.00,7.55,-6.96,5.35,1.32,0.00,4.71,35.92
151395,0.00,10.16,12.86,13.44,194,0.25,1348,0.00,17.00,2.30,118,0.00,6.67,-7.98,5.46,1.34,0.00,4.31,39.33
151715,0.00,10.16,13.09,13.60,194,0.24,1362,0.00,17.00,2.29,118,0.00,6.09,-8.56,5.48,1.32,0.00,4.31,43.28
152033,0.00,10.16,12.86,13.52,194,0.24,1308,0.00,17.00,2.23,118,0.00,5.80,-8.85,5.41,1.34,0.00,3.92,45.41
152351,0.00,10.16,12.75,13.60,194,0.26,1275,0.00,17.00,2.16,118,0.00,5.66,-9.00,5.41,1.32,0.00,3.92,48.58
152669,-3.12,10.16,12.63,13.60,194,0.26,1218,0.00,17.00,2.10,118,0.00,5.66,-9.00,5.13,1.32,0.00,3.92,47.26
152987,-7.81,10.16,12.63,13.60,194,0.25,1190,0.00,17.00,2.03,118,0.00,5.80,-9.00,4.91,1.30,0.00,3.92,47.17
153306,-12.50,10.16,12.75,13.52,194,0.24,1162,0.00,17.00,1.71,118,0.00,5.80,-8.85,4.96,1.30,0.00,3.53,46.45
153624,-15.62,10.16,13.09,13.52,194,0.24,1120,0.00,17.00,1.64,120,0.00,5.95,-8.71,4.68,1.28,0.00,3.53,43.74
153943,-17.19,10.16,13.55,13.60,194,0.24,1054,0.00,17.00,1.57,120,0.00,6.09,-8.71,4.32,1.28,0.00,3.53,44.13
154261,-17.97,10.16,14.01,13.52,194,0.26,972,0.00,17.00,1.45,120,0.00,6.24,-8.56,3.97,1.26,0.00,3.14,44.41
154581,-17.97,10.16,14.47,13.52,194,0.25,949,0.00,23.00,1.42,120,0.00,6.53,-8.13,4.21,1.26,0.00,3.14,43.61
