Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
115399,7.81,14.84,14.81,14.00,176,0.22,903,0.00,19.50,1.54,91,0.00,6.53,-8.27,3.19,1.24,0.00,2.35,34.45
115718,7.81,14.84,14.70,14.00,176,0.22,885,0.00,17.00,1.51,91,0.00,6.53,-8.27,3.34,1.24,0.00,2.35,34.14
116037,8.59,14.84,14.81,13.92,176,0.25,895,0.00,17.00,1.53,91,0.00,6.53,-8.13,3.30,1.26,0.00,2.35,34.78
116355,8.59,14.84,14.81,14.00,176,0.23,898,0.00,16.50,1.57,91,0.00,6.53,-8.13,3.47,1.24,0.00,2.35,35.40
116674,8.59,14.84,14.81,14.00,176,0.22,906,0.00,16.50,1.55,91,0.00,6.53,-8.13,3.30,1.24,0.00,2.35,34.36
116994,8.59,14.84,14.81,13.92,176,0.22,931,0.00,17.00,1.59,91,0.00,6.53,-8.13,3.28,1.24,0.00,2.35,34.12
117312,8.59,14.84,14.70,14.08,176,0.22,912,0.00,17.00,1.55,91,0.00,6.53,-8.27,3.39,1.24,0.00,2.35,33.89
117631,8.59,14.84,14.70,14.00,176,0.22,904,0.00,17.00,1.54,91,0.00,6.53,-8.27,3.30,1.24,0.00,2.35,35.05
117949,8.59,14.84,14.70,14.00,176,0.21,904,0.00,16.00,1.54,91,0.00,6.53,-8.27,3.47,1.22,0.00,2.35,34.61
118267,8.59,14.84,14.70,14.08,176,0.21,925,0.00,15.00,1.58,91,0.00,6.38,-8.27,3.28,1.26,0.00,2.35,34.20
118586,8.59,14.84,14.59,14.08,176,0.22,912,0.00,16.50,1.60,91,0.00,6.38,-8.27,3.37,1.24,0.00,2.35,35.44
118906,8.59,14.84,14.70,14.08,176,0.22,919,0.00,16.50,1.57,91,0.00,6.38,-8.27,3.32,1.24,0.00,2.35,34.56
119225,8.59,14.84,14.70,14.08,176,0.22,932,0.00,17.00,1.59,91,0.00,6.38,-8.27,3.47,1.24,0.00,2.35,35.08
119543,8.59,14.84,14.59,14.00,176,0.22,910,0.00,17.00,1.55,91,0.00,6.38,-8.27,3.39,1.24,0.00,2.35,34.53
119862,8.59,14.84,14.59,14.08,178,0.22,929,0.00,17.00,1.57,91,0.00,6.38,-8.27,3.28,1.24,0.00,2.35,34.76
120181,7.81,14.84,14.59,14.08,178,0.21,908,0.00,17.00,1.55,91,0.00,6.38,-8.27,3.34,1.24,0.00,2.35,34.32
120500,7.81,14.84,14.59,14.08,178,0.22,920,0.00,16.00,1.57,91,0.00,6.38,-8.27,3.25,1.24,0.00,2.35,35.10
120818,7.81,14.84,14.59,14.00,178,0.21,907,0.00,16.50,1.55,91,0.00,6.38,-8.27,3.45,1.24,0.00,2.35,35.83
121138,7.81,14.84,14.59,14.08,178,0.22,906,0.00,16.50,1.55,91,0.00,6.38,-8.27,3.28,1.24,0.00,2.35,34.59
121456,7.81,14.84,14.59,14.00,178,0.22,924,0.00,17.00,1.58,91,0.00,6.38,-8.27,3.39,1.22,0.00,2.35,34.67
121774,7.81,14.84,14.59,13.92,178,0.21,915,0.00,17.00,1.56,91,0.00,6.38,-8.27,3.30,1.24,0.00,2.35,33.41
122093,7.81,14.84,14.59,14.16,178,0.22,928,0.00,17.00,1.56,91,0.00,6.38,-8.27,3.25,1.24,0.00,2.35,35.44
122412,7.81,14.84,14.70,14.00,178,0.21,898,0.00,17.00,1.53,91,0.00,6.38,-8.27,3.28,1.22,0.00,2.35,33.69
122730,7.81,14.84,14.70,14.00,178,0.21,914,0.00,16.00,1.56,91,0.00,6.38,-8.27,3.23,1.24,0.00,2.35,34.10
123049,7.81,14.84,14.70,14.08,178,0.22,902,0.00,17.00,1.57,91,0.00,6.38,-8.27,3.34,1.24,0.00,2.35,35.08
123369,7.81,14.84,14.70,14.00,178,0.22,904,0.00,17.00,1.54,91,0.00,6.38,-8.27,3.30,1.24,0.00,2.35,35.39
123687,7.81,14.84,14.70,13.92,178,0.22,922,0.00,17.50,1.57,91,0.00,6.38,-8.27,3.30,1.22,0.00,2.35,33.78
124005,7.81,14.84,14.70,14.08,178,0.22,835,0.00,17.00,1.51,91,0.00,6.38,-8.27,3.30,1.24,0.00,2.35,34.44
124324,7.81,14.84,14.70,13.92,178,0.24,887,0.00,17.50,1.51,91,0.00,6.53,-8.27,3.30,1.24,0.00,2.35,37.51
124642,7.81,14.84,14.70,14.00,178,0.22,897,0.00,17.50,1.53,91,0.00,6.53,-8.13,3.34,1.22,0.00,2.35,35.09
124961,8.59,14.84,14.81,13.92,178,0.22,904,0.00,16.50,1.54,91,0.00,6.53,-8.13,3.30,1.24,0.00,2.35,33.70
125280,8.59,14.84,14.81,14.08,178,0.23,918,0.00,17.00,1.55,91,0.00,6.53,-8.27,3.30,1.24,0.00,2.35,35.42
125599,8.59,14.84,14.70,14.00,178,0.21,907,0.00,16.00,1.55,91,0.00,6.38,-8.27,3.32,1.22,0.00,2.35,34.05
125918,8.59,14.84,14.70,14.00,178,0.22,917,0.00,15.50,1.57,91,0.00,6.38,-8.27,3.23,1.24,0.00,2.35,34.91
126237,8.59,14.84,14.70,14.00,178,0.22,956,0.00,17.00,1.57,91,0.00,6.38,-8.27,3.34,1.24,0.00,2.35,35.88
126555,8.59,14.84,14.70,14.00,178,0.22,890,0.00,17.50,1.52,91,0.00,6.38,-8.27,3.28,1.24,0.00,2.35,35.56
126874,8.59,14.84,14.70,14.08,178,0.21,912,0.00,17.50,1.56,91,0.00,6.53,-8.27,3.28,1.24,0.00,2.35,34.61
127193,8.59,14.84,14.70,14.08,178,0.22,881,0.00,17.00,1.50,91,0.00,6.53,-8.27,3.45,1.22,0.00,2.35,34.62
127511,8.59,14.84,14.70,14.00,178,0.23,900,0.00,16.00,1.54,91,0.00,6.53,-8.27,3.23,1.24,0.00,2.35,33.86
127830,8.59,14.84,14.70,14.00,178,0.23,959,0.00,17.00,1.56,91,0.00,6.38,-8.27,3.37,1.22,0.00,2.35,36.08
128150,8.59,14.84,14.70,14.00,178,0.22,907,0.00,16.50,1.55,91,0.00,6.53,-8.27,3.23,1.24,0.00,2.35,33.90
128468,8.59,14.84,14.59,14.08,178,0.22,936,0.00,16.00,1.60,91,0.00,6.53,-8.27,3.21,1.24,0.00,2.35,34.20
128786,8.59,14.84,14.70,14.00,178,0.21,929,0.00,16.00,1.57,91,0.00,6.38,-8.27,3.34,1.24,0.00,2.35,33.34
129105,8.59,14.84,14.59,14.00,178,0.21,927,0.00,15.50,1.58,91,0.00,6.38,-8.27,3.25,1.24,0.00,2.35,33.97
129424,7.81,14.84,14.59,14.00,178,0.21,914,0.00,16.50,1.56,91,0.00,6.38,-8.42,3.32,1.22,0.00,2.35,33.56
129743,7.81,14.84,14.59,14.00,178,0.22,914,0.00,16.50,1.56,91,0.00,6.38,-8.27,3.28,1.24,0.00,2.35,35.33
130062,7.81,14.84,14.59,14.00,180,0.22,898,0.00,17.00,1.53,91,0.00,6.38,-8.27,3.47,1.24,0.00,2.35,36.17
130380,7.81,14.84,14.59,14.08,180,0.22,903,0.00,17.50,1.54,91,0.00,6.38,-8.27,3.23,1.24,0.00,2.35,34.49
130699,7.81,14.84,14.59,14.00,180,0.22,919,0.00,17.50,1.57,91,0.00,6.38,-8.27,3.34,1.22,0.00,2.35,34.83
131018,7.81,14.84,14.59,14.00,180,0.21,839,0.00,17.00,1.53,91,0.00,6.38,-8.27,3.34,1.24,0.00,2.35,34.28
131337,7.81,14.84,14.70,14.00,180,0.22,905,0.00,16.00,1.54,91,0.00,6.38,-8.27,3.28,1.24,0.00,2.35,34.73
131657,7.81,14.84,14.70,13.92,180,0.22,893,0.00,17.00,1.52,91,0.00,6.38,-8.27,3.34,1.22,0.00,2.35,34.68
131974,7.81,14.84,14.70,14.00,180,0.22,906,0.00,16.50,1.54,91,0.00,6.53,-8.27,3.21,1.24,0.00,2.35,33.61
132292,7.81,14.84,14.70,13.92,180,0.23,893,0.00,18.50,1.52,91,0.00,6.53,-8.27,3.47,1.22,0.00,2.35,35.36
132611,7.81,14.84,14.70,14.08,180,0.22,838,0.00,17.00,1.52,91,0.00,6.53,-8.27,3.37,1.24,0.00,2.35,33.78
132930,7.81,14.84,14.70,14.08,180,0.22,898,0.00,16.00,1.53,91,0.00,6.53,-8.13,3.25,1.24,0.00,2.35,34.64
133249,7.81,14.84,14.70,14.00,180,0.23,943,0.00,17.00,1.55,91,0.00,6.53,-8.27,3.32,1.24,0.00,2.35,35.60
133568,8.59,14.84,14.70,14.00,180,0.22,886,0.00,17.00,1.51,91,0.00,6.53,-8.27,3.25,1.24,0.00,2.35,34.69
133886,8.59,14.84,14.81,14.00,180,0.21,902,0.00,17.50,1.54,91,0.00,6.53,-8.27,3.30,1.26,0.00,2.35,36.06
134206,8.59,14.84,14.70,14.08,180,0.21,887,0.00,16.50,1.51,91,0.00,6.53,-8.27,3.30,1.22,0.00,2.35,33.35
134524,8.59,14.84,14.70,13.92,180,0.24,895,0.00,16.00,1.53,91,0.00,6.53,-8.27,3.25,1.26,0.00,2.35,34.35
134842,8.59,14.84,14.70,14.00,180,0.22,917,0.00,17.00,1.56,91,0.00,6.53,-8.27,3.37,1.24,0.00,2.35,35.09
135161,8.59,14.84,14.70,13.92,180,0.22,898,0.00,17.00,1.53,91,0.00,6.53,-8.27,3.23,1.22,0.00,2.35,33.72
135479,8.59,14.84,14.70,14.00,180,0.22,911,0.00,17.00,1.53,91,0.00,6.53,-8.13,3.28,1.24,0.00,2.35,34.67
135798,8.59,14.84,14.70,14.00,181,0.22,894,0.00,16.50,1.52,91,0.00,6.53,-8.27,3.37,1.22,0.00,2.35,34.41
136116,9.38,14.84,14.70,14.00,181,0.22,918,0.00,15.00,1.57,91,0.00,6.53,-8.27,3.28,1.24,0.00,2.35,33.70
136435,9.38,14.84,14.70,14.08,181,0.22,910,0.00,16.00,1.59,91,0.00,6.38,-8.27,3.34,1.24,0.00,2.35,35.20
136754,8.59,14.84,14.59,14.08,181,0.22,906,0.00,17.00,1.55,91,0.00,6.38,-8.27,3.25,1.24,0.00,2.35,34.77
137074,8.59,14.84,14.59,14.00,181,0.22,932,0.00,17.00,1.59,91,0.00,6.38,-8.27,3.34,1.22,0.00,2.35,34.13
137392,8.59,14.84,14.59,14.08,181,0.22,907,0.00,17.00,1.55,91,0.00,6.38,-8.27,3.37,1.24,0.00,2.35,34.66
137711,8.59,14.84,14.59,14.08,181,0.22,900,0.00,16.50,1.54,91,0.00,6.38,-8.27,3.25,1.24,0.00,2.35,35.05
138029,8.59,14.84,14.70,13.92,181,0.22,878,0.00,18.00,1.50,91,0.00,6.38,-8.27,3.37,1.22,0.00,2.35,35.80
138348,8.59,14.84,14.70,14.00,181,0.22,892,0.00,17.00,1.52,91,0.00,6.53,-8.27,3.25,1.24,0.00,2.35,34.07
138667,8.59,14.84,14.70,14.00,181,0.23,906,0.00,17.50,1.55,91,0.00,6.53,-8.27,3.37,1.22,0.00,2.35,34.86
138986,8.59,14.84,14.59,14.08,181,0.22,838,0.00,17.00,1.53,91,0.00,6.53,-8.27,3.34,1.24,0.00,2.35,34.08
139304,8.59,14.84,14.59,14.08,181,0.22,903,0.00,16.50,1.54,91,0.00,6.53,-8.27,3.25,1.24,0.00,2.35,35.43
139624,8.59,14.84,14.59,13.92,181,0.21,902,0.00,16.50,1.54,91,0.00,6.38,-8.27,3.37,1.22,0.00,2.35,34.54
139942,8.59,14.84,14.70,14.08,181,0.22,916,0.00,16.50,1.56,91,0.00,6.38,-8.27,3.23,1.26,0.00,2.35,34.02
140260,7.81,14.84,14.59,14.00,181,0.23,912,0.00,18.00,1.56,91,0.00,6.38,-8.27,3.47,1.22,0.00,2.35,36.62
140579,7.81,14.84,14.59,13.92,181,0.21,912,0.00,16.50,1.56,91,0.00,6.53,-8.27,3.21,1.24,0.00,2.35,33.39
140898,7.81,14.84,14.59,14.08,181,0.22,923,0.00,17.00,1.55,91,0.00,6.38,-8.27,3.23,1.24,0.00,2.35,34.68
141217,7.81,14.84,14.59,14.00,181,0.22,893,0.00,17.00,1.52,91,0.00,6.38,-8.27,3.34,1.22,0.00,2.35,35.03
141535,7.81,14.84,14.70,14.00,181,0.23,889,0.00,17.50,1.52,91,0.00,6.53,-8.27,3.28,1.26,0.00,2.35,34.58
141854,7.81,14.84,14.70,14.00,181,0.23,906,0.00,17.50,1.55,91,0.00,6.53,-8.13,3.37,1.22,0.00,2.35,35.23
142174,7.81,14.84,14.70,14.00,181,0.22,912,0.00,16.00,1.56,91,0.00,6.53,-8.13,3.37,1.24,0.00,2.35,33.41
142492,7.81,14.84,14.70,14.00,181,0.23,920,0.00,17.00,1.55,91,0.00,6.53,-8.27,3.34,1.26,0.00,2.35,36.16
142810,7.81,14.84,14.70,14.08,181,0.22,904,0.00,16.50,1.54,91,0.00,6.53,-8.27,3.47,1.22,0.00,2.35,34.23
143129,7.81,14.84,14.59,13.92,181,0.23,923,0.00,15.00,1.57,91,0.00,6.38,-8.27,3.28,1.26,0.00,2.35,36.88
143448,7.03,14.84,14.47,14.00,181,0.21,921,0.00,16.50,1.57,91,0.00,6.38,-8.42,3.37,1.22,0.00,2.35,34.76
143766,7.03,14.84,14.47,14.08,181,0.22,930,0.00,15.50,1.59,91,0.00,6.38,-8.42,3.28,1.26,0.00,2.35,33.82
144085,6.25,14.84,14.47,14.08,181,0.22,909,0.00,17.00,1.59,91,0.00,6.38,-8.42,3.41,1.24,0.00,2.35,35.54
144403,6.25,14.84,14.47,14.00,181,0.21,925,0.00,17.00,1.58,91,0.00,6.38,-8.42,3.19,1.24,0.00,2.35,33.58
144722,6.25,14.84,14.59,14.00,181,0.22,930,0.00,17.50,1.59,91,0.00,6.24,-8.42,3.37,1.22,0.00,2.35,35.79
145041,6.25,14.84,14.59,13.92,181,0.21,914,0.00,17.00,1.56,91,0.00,6.38,-8.42,3.37,1.24,0.00,2.35,34.08
145360,5.47,14.84,14.59,14.00,181,0.22,924,0.00,17.00,1.55,91,0.00,6.38,-8.27,3.23,1.24,0.00,2.35,34.42
145678,5.47,14.84,14.59,14.08,181,0.21,898,0.00,17.00,1.53,91,0.00,6.38,-8.42,3.28,1.22,0.00,2.35,33.45
145997,5.47,14.84,14.70,14.00,181,0.22,912,0.00,17.00,1.36,91,0.00,6.38,-8.42,3.14,1.24,0.00,2.35,34.46
146316,5.47,14.84,14.70,14.00,181,0.22,950,0.00,18.00,1.36,91,0.00,6.38,-8.42,3.28,1.22,0.00,2.35,35.16
146635,6.25,14.84,14.70,14.00,181,0.22,874,0.00,19.00,1.49,91,0.00,6.38,-8.27,3.21,1.24,0.00,2.35,34.42
146953,6.25,14.84,14.81,13.92,181,0.23,888,0.00,17.00,1.52,91,0.00,6.53,-8.27,3.28,1.24,0.00,2.35,35.54
147272,7.03,14.84,14.81,14.08,181,0.23,874,0.00,17.00,1.53,91,0.00,6.53,-8.13,3.37,1.24,0.00,2.35,35.80
147590,7.03,14.84,14.93,14.00,181,0.22,894,0.00,16.50,1.52,91,0.00,6.53,-8.13,3.25,1.24,0.00,2.35,34.62
147910,7.81,14.84,14.93,14.08,181,0.25,906,0.00,17.00,1.53,91,0.00,6.53,-8.13,3.53,1.26,0.00,2.35,38.67
148227,7.81,14.84,14.81,14.00,181,0.22,904,0.00,15.50,1.54,91,0.00,6.53,-8.13,3.41,1.22,0.00,2.35,34.41
148546,7.81,14.84,14.70,13.92,181,0.23,919,0.00,15.00,1.57,91,0.00,6.53,-8.13,3.47,1.26,0.00,2.35,37.21
148865,7.03,14.84,14.47,13.92,181,0.21,928,0.00,15.50,1.58,91,0.00,6.38,-8.27,3.52,1.24,0.00,2.35,34.29
149184,7.03,14.84,14.47,14.00,181,0.23,923,0.00,15.50,1.57,91,0.00,6.38,-8.27,3.34,1.26,0.00,2.35,35.01
149503,6.25,14.84,14.47,14.00,181,0.22,912,0.00,17.00,1.56,91,0.00,6.38,-8.27,3.55,1.24,0.00,2.35,35.84
149821,6.25,14.84,14.47,14.08,181,0.22,916,0.00,16.50,1.57,91,0.00,6.38,-8.27,3.30,1.26,0.00,2.35,34.52
150141,6.25,14.84,14.59,13.92,181,0.23,926,0.00,17.50,1.58,91,0.00,6.38,-8.27,3.47,1.24,0.00,2.35,35.99
150460,5.47,14.84,14.59,13.92,181,0.21,932,0.00,16.50,1.59,91,0.00,6.38,-8.27,3.21,1.24,0.00,2.35,33.43
150778,5.47,14.84,14.59,14.00,180,0.22,930,0.00,17.50,1.59,91,0.00,6.38,-8.42,3.25,1.24,0.00,2.35,34.43
151096,5.47,14.84,14.70,14.00,180,0.21,911,0.00,17.00,1.54,91,0.00,6.38,-8.42,3.32,1.24,0.00,2.35,33.99
151416,6.25,14.84,14.70,14.08,180,0.22,915,0.00,17.00,1.56,91,0.00,6.38,-8.27,3.25,1.24,0.00,2.35,35.16
151735,6.25,14.84,14.70,14.00,180,0.21,897,0.00,17.00,1.53,91,0.00,6.38,-8.27,3.32,1.22,0.00,2.35,34.08
152053,6.25,14.84,14.81,14.00,180,0.22,903,0.00,17.00,1.53,91,0.00,6.38,-8.27,3.23,1.24,0.00,2.35,34.83
152371,6.25,14.84,14.81,14.00,180,0.22,908,0.00,18.00,1.55,91,0.00,6.38,-8.27,3.30,1.22,0.00,2.35,34.08
152691,6.25,14.84,14.70,14.00,180,0.21,834,0.00,17.00,1.52,91,0.00,6.38,-8.27,3.28,1.24,0.00,2.35,34.28
153009,7.03,14.84,14.81,14.08,180,0.22,899,0.00,16.50,1.53,91,0.00,6.53,-8.27,3.30,1.24,0.00,2.35,35.13
153327,7.03,14.84,14.81,13.92,180,0.23,951,0.00,17.00,1.55,91,0.00,6.53,-8.27,3.47,1.24,0.00,2.35,35.82
153646,7.03,14.84,14.81,14.00,180,0.22,882,0.00,17.00,1.51,91,0.00,6.53,-8.13,3.30,1.24,0.00,2.35,35.27
153965,7.81,14.84,14.81,14.08,180,0.24,903,0.00,17.50,1.54,91,0.00,6.53,-8.13,3.30,1.26,0.00,2.35,36.85
154284,7.81,14.84,14.81,14.08,180,0.22,914,0.00,15.50,1.56,91,0.00,6.53,-8.27,3.37,1.24,0.00,2.35,33.60
154603,7.03,14.84,14.70,14.00,180,0.22,918,0.00,16.00,1.57,91,0.00,6.38,-8.27,3.28,1.24,0.00,2.35,35.20
154922,7.03,14.84,14.59,14.00,180,0.22,906,0.00,16.50,1.55,91,0.00,6.38,-8.27,3.55,1.24,0.00,2.35,36.92
155241,7.03,14.84,14.59,14.00,180,0.23,918,0.00,16.00,1.57,91,0.00,6.38,-8.27,3.34,1.26,0.00,2.35,35.19
155559,7.03,14.84,14.59,14.08,180,0.22,922,0.00,16.00,1.61,91,0.00,6.38,-8.27,3.41,1.24,0.00,2.35,35.04
155877,7.03,14.84,14.59,14.00,180,0.22,925,0.00,16.50,1.58,91,0.00,6.38,-8.27,3.34,1.24,0.00,2.35,34.68
156195,7.03,14.84,14.59,14.00,180,0.22,947,0.00,16.50,1.62,91,0.00,6.38,-8.27,3.47,1.22,0.00,2.35,35.19
156514,6.25,14.84,14.59,14.08,180,0.21,921,0.00,17.00,1.57,91,0.00,6.38,-8.42,3.28,1.24,0.00,2.35,34.35
156833,6.25,14.84,14.59,13.92,180,0.21,942,0.00,17.00,1.61,91,0.00,6.38,-8.42,3.30,1.22,0.00,2.35,33.08
157151,6.25,14.84,14.59,14.00,180,0.21,925,0.00,17.00,1.58,91,0.00,6.24,-8.42,3.32,1.24,0.00,2.35,34.25
157470,6.25,14.84,14.59,14.08,180,0.22,922,0.00,18.50,1.57,91,0.00,6.38,-8.42,3.23,1.24,0.00,2.35,34.53
157789,6.25,14.84,14.59,14.00,180,0.21,900,0.00,17.50,1.54,91,0.00,6.38,-8.42,3.34,1.22,0.00,2.35,34.10
158108,6.25,14.84,14.59,13.92,180,0.22,914,0.00,17.00,1.56,91,0.00,6.38,-8.42,3.25,1.24,0.00,2.35,35.05
158426,6.25,14.84,14.70,14.08,180,0.22,900,0.00,17.00,1.37,91,0.00,6.38,-8.42,3.30,1.22,0.00,2.35,34.61
158745,6.25,14.84,14.70,14.00,180,0.21,902,0.00,17.00,1.35,91,0.00,6.38,-8.42,3.14,1.22,0.00,2.35,34.04
159064,6.25,14.84,14.70,14.00,178,0.21,902,0.00,18.50,1.54,91,0.00,6.38,-8.27,3.21,1.22,0.00,2.35,34.86
159382,6.25,14.84,14.70,14.00,178,0.21,887,0.00,17.00,1.51,91,0.00,6.38,-8.27,3.28,1.22,0.00,2.35,33.61
159702,7.03,14.84,14.81,14.00,178,0.21,905,0.00,17.00,1.54,91,0.00,6.38,-8.27,3.10,1.24,0.00,2.35,33.05
160020,7.03,14.84,14.81,14.00,178,0.23,886,0.00,18.50,1.51,91,0.00,6.38,-8.27,3.53,1.22,0.00,2.35,37.11
160338,7.81,14.84,14.81,14.00,178,0.22,876,0.00,17.50,1.47,91,0.00,6.53,-8.13,3.34,1.24,0.00,2.35,34.77
160658,7.81,14.84,14.93,13.84,178,0.24,891,0.00,16.00,1.52,91,0.00,6.53,-8.13,3.32,1.26,0.00,2.35,38.39
160976,8.59,14.84,14.93,14.00,178,0.22,904,0.00,15.50,1.58,91,0.00,6.53,-8.27,3.34,1.24,0.00,2.35,34.40
161294,8.59,14.84,14.70,14.00,178,0.22,900,0.00,17.00,1.54,91,0.00,6.38,-8.27,3.28,1.24,0.00,2.35,35.36
161613,7.81,14.84,14.70,14.00,178,0.22,926,0.00,17.00,1.58,91,0.00,6.53,-8.27,3.30,1.24,0.00,2.35,35.72
161932,7.81,14.84,14.59,14.00,178,0.21,917,0.00,16.00,1.55,91,0.00,6.38,-8.27,3.34,1.24,0.00,2.35,33.75
162251,7.81,14.84,14.59,14.00,178,0.23,917,0.00,16.00,1.57,91,0.00,6.38,-8.27,3.32,1.24,0.00,2.35,36.70
162570,7.81,14.84,14.59,13.92,178,0.22,900,0.00,16.50,1.54,91,0.00,6.38,-8.27,3.39,1.22,0.00,2.35,34.92
162888,7.81,14.84,14.70,14.00,178,0.23,911,0.00,16.50,1.56,91,0.00,6.38,-8.27,3.25,1.26,0.00,2.35,34.71
163208,7.81,14.84,14.59,14.00,178,0.22,906,0.00,16.50,1.58,91,0.00,6.38,-8.27,3.53,1.24,0.00,2.35,35.85
163527,7.03,14.84,14.59,14.08,178,0.21,924,0.00,15.50,1.57,91,0.00,6.38,-8.42,3.16,1.24,0.00,2.35,33.10
163845,7.03,14.84,14.47,14.08,178,0.77,961,0.00,21.00,2.26,91,0.00,7.84,-7.40,9.37,1.98,0.00,12.94,88.23
164164,-2.34,12.50,13.67,14.08,178,0.79,1594,-2.00,32.00,4.97,91,-0.50,13.93,-0.73,18.13,2.16,0.00,22.75,61.50
164483,0.00,11.72,13.78,13.92,178,0.13,2566,0.00,17.00,4.42,91,0.00,6.09,-8.13,9.72,1.34,0.00,3.14,24.48
164802,0.00,11.72,13.55,14.00,178,0.14,2166,0.00,17.00,2.31,91,0.00,3.92,-10.74,4.83,1.30,0.00,2.75,35.95
165120,0.00,11.72,19.06,13.92,178,1.07,1793,0.00,37.50,5.43,91,0.00,8.71,-6.96,24.64,2.44,0.00,20.39,116.69
165439,-2.34,10.16,15.04,13.92,178,1.08,3020,0.00,37.50,11.78,91,1.00,14.36,-0.29,53.68,2.82,0.00,49.02,77.59
165758,0.00,9.38,12.40,14.08,178,0.09,3513,0.00,17.00,3.72,91,0.00,4.06,-10.59,5.37,1.34,0.00,3.53,22.84
166077,0.00,10.16,14.24,13.92,178,0.12,2947,0.00,17.00,3.14,91,0.00,3.48,-11.32,5.62,1.36,0.00,3.53,34.77
166396,0.00,10.94,17.92,14.00,178,0.15,2405,0.00,17.00,2.57,91,0.00,3.34,-11.32,6.08,1.40,0.00,3.53,44.79
166715,0.00,11.72,20.33,14.00,178,0.18,1958,0.00,17.00,2.06,91,0.00,4.06,-10.74,5.71,1.38,0.00,3.14,45.64
167033,0.00,12.50,20.33,13.92,178,0.25,1480,0.00,17.00,2.53,91,0.00,4.50,-10.30,5.99,1.40,0.00,3.53,55.15
167352,0.00,12.50,20.33,14.00,178,0.23,1349,0.00,17.00,2.30,91,0.00,4.93,-9.72,5.43,1.36,0.00,3.14,49.58
167671,0.00,13.28,16.42,14.08,178,0.23,1296,0.00,23.00,2.21,91,0.00,5.22,-9.58,5.24,1.32,0.00,2.75,45.64
167991,-8.59,14.84,12.63,14.08,178,0.22,1284,0.00,23.00,1.92,91,0.00,5.08,-9.58,4.83,1.28,0.00,2.75,44.51
168309,-12.50,14.84,12.75,14.08,176,0.19,1326,0.00,22.00,1.91,91,0.00,5.08,-9.72,4.02,1.26,0.00,2.75,38.71
168627,-16.41,14.84,12.98,14.08,176,0.19,1216,0.00,23.00,1.82,91,0.00,4.93,-9.72,4.18,1.26,0.00,2.35,39.39
168947,-17.97,14.84,13.67,14.00,176,0.25,1131,0.00,23.00,1.69,91,0.00,5.22,-9.58,4.59,1.28,0.00,2.75,48.11
169265,-14.84,14.84,14.24,13.92,176,0.21,1085,0.00,23.00,1.62,91,0.00,5.51,-9.29,4.02,1.26,0.00,2.35,38.66
169584,-15.62,14.84,14.47,14.08,176,0.20,1040,0.00,23.00,1.55,91,0.00,5.51,-9.14,3.62,1.24,0.00,2.35,35.31
169903,-15.62,14.84,14.59,13.84,176,0.23,976,0.00,23.00,1.46,91,0.00,5.80,-9.00,3.39,1.24,0.00,2.35,38.87
170222,-14.06,14.84,14.81,14.08,176,0.22,885,0.00,23.00,1.31,91,0.00,6.09,-8.56,3.34,1.24,0.00,1.96,36.43
170541,-12.50,14.84,15.39,14.08,176,0.23,826,0.00,23.00,1.24,91,0.00,6.38,-8.27,3.14,1.26,0.00,2.35,37.04
170860,-10.16,14.84,15.73,14.00,176,0.34,777,0.00,23.00,1.33,91,0.00,6.96,-7.84,4.02,1.28,0.00,2.75,45.44
171177,-7.03,14.84,16.19,14.00,176,0.30,823,0.00,19.50,1.40,91,0.00,7.25,-7.40,3.74,1.28,0.00,2.75,42.39
171496,-3.12,14.84,16.42,14.00,176,0.30,851,0.00,19.00,1.45,91,0.00,7.25,-7.40,4.35,1.26,0.00,2.75,42.57
171815,-1.56,14.84,15.96,14.08,176,0.28,895,0.00,14.00,1.50,91,0.00,7.11,-7.69,4.45,1.28,0.00,2.75,40.20
172134,0.00,14.84,15.62,14.08,176,0.29,946,0.00,13.00,1.59,91,0.00,6.82,-7.84,4.37,1.28,0.00,2.75,44.03
172453,-0.78,14.84,15.04,14.00,176,0.27,897,0.00,12.50,1.63,91,0.00,6.67,-7.98,4.43,1.28,0.00,2.75,39.11
172771,-1.56,14.84,14.59,14.00,176,0.28,989,0.00,13.50,1.69,91,0.00,6.53,-8.13,4.62,1.26,0.00,2.75,43.49
173091,-2.34,14.84,14.36,14.00,176,0.26,979,0.00,13.50,1.67,91,0.00,6.38,-8.27,4.18,1.28,0.00,2.75,41.70
173409,-3.12,14.84,14.24,14.00,176,0.27,958,0.00,16.00,1.63,91,0.00,6.38,-8.27,4.26,1.26,0.00,2.75,43.55
173727,-4.69,14.84,14.13,14.16,176,0.25,985,0.00,15.00,1.68,91,0.00,6.38,-8.27,3.86,1.26,0.00,2.75,40.73
