Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
378827,-22.66,0.00,13.67,13.84,183,0.32,2200,0.00,37.50,3.29,100,0.00,5.66,-9.00,11.58,1.74,0.00,7.84,57.91
379144,-15.62,0.00,15.04,14.08,183,0.32,2170,0.00,37.50,3.25,100,0.00,5.51,-9.14,11.59,1.72,0.00,7.45,60.36
379462,-12.50,0.00,14.13,13.92,183,0.45,2093,0.00,41.00,3.57,100,0.00,7.25,-7.40,17.36,1.98,0.00,11.37,66.14
379781,6.25,0.00,16.42,13.84,183,0.46,2170,0.00,42.00,4.17,100,0.00,7.55,-7.11,17.65,1.98,0.00,11.37,63.17
380100,13.28,0.00,15.62,13.92,183,0.47,2111,0.00,41.00,4.05,99,0.00,7.69,-6.96,17.33,1.98,0.00,11.37,63.79
380418,17.19,0.00,15.04,14.00,183,0.49,2217,0.00,42.00,4.25,99,0.00,7.98,-6.82,17.85,2.00,0.00,11.76,65.38
380738,20.31,0.00,14.93,13.84,183,0.49,2160,0.00,42.00,4.61,99,0.00,7.98,-6.67,17.84,2.00,0.00,11.76,63.30
381056,20.31,0.00,14.59,14.08,181,0.51,2238,0.00,43.00,4.79,99,0.00,8.13,-6.67,18.80,2.04,0.00,12.55,64.77
381375,16.41,0.00,14.24,13.92,181,0.49,2227,0.00,29.50,4.75,99,0.00,7.84,-6.96,19.00,2.06,0.00,12.55,68.89
381694,12.50,0.00,14.24,14.08,181,0.51,2223,0.00,42.50,4.69,99,0.00,8.27,-6.53,18.78,2.04,0.00,12.16,64.17
382012,14.06,0.00,14.70,14.00,181,0.50,2257,0.00,43.00,4.76,99,0.00,8.27,-6.38,18.83,2.04,0.00,12.16,64.42
382331,14.06,0.00,14.70,14.08,181,0.43,2266,0.00,42.50,4.30,99,0.00,7.69,-6.82,16.56,1.96,0.00,11.37,59.08
382649,10.94,0.00,14.47,13.84,181,0.48,2286,0.00,43.00,4.81,99,0.00,7.84,-6.96,19.74,2.12,0.00,13.73,66.88
382968,4.69,0.00,13.90,14.00,181,0.65,2291,0.00,43.50,5.32,99,0.00,9.87,-4.93,24.81,2.22,0.00,16.08,69.32
383288,7.81,0.00,14.93,14.08,181,0.64,2287,0.00,43.00,5.37,99,0.00,10.16,-4.64,25.16,2.24,0.00,16.08,68.14
383606,7.03,0.00,14.70,13.92,181,0.66,2332,0.00,44.00,5.47,99,0.00,10.16,-4.50,25.93,2.24,0.00,16.08,67.61
383925,7.03,0.00,14.47,14.00,181,0.71,2360,0.00,43.50,6.04,99,0.00,10.59,-4.06,28.12,2.30,0.00,17.25,68.43
384244,4.69,0.00,14.47,13.84,181,0.72,2442,0.00,43.50,6.17,99,0.00,10.59,-4.06,29.29,2.34,0.00,18.04,70.19
384563,3.12,0.00,14.36,13.84,181,0.72,2454,0.00,43.50,6.23,99,0.50,10.59,-4.06,29.38,2.32,0.00,17.65,70.36
384881,0.78,0.00,14.47,14.00,181,0.72,2492,0.00,43.50,6.30,99,0.00,10.59,-4.06,29.92,2.34,0.00,17.65,70.38
385200,0.78,0.00,14.59,14.00,181,0.72,2510,0.00,43.50,6.49,99,0.00,10.45,-4.06,30.24,2.34,0.00,18.04,69.45
385518,0.00,0.00,14.47,13.92,181,0.73,2562,0.00,43.50,6.56,99,0.50,10.45,-4.21,30.69,2.36,0.00,18.04,71.89
385837,0.78,0.00,14.59,13.76,181,0.74,2568,0.00,43.50,6.64,99,0.50,10.45,-4.21,30.92,2.36,0.00,18.04,71.25
386156,-0.78,0.00,14.47,13.92,181,0.75,2612,0.00,43.00,6.18,99,0.50,10.59,-4.06,30.68,2.32,0.00,17.25,73.79
386474,-0.78,0.00,14.59,13.92,181,0.74,2656,0.00,43.00,6.87,97,0.50,10.45,-4.35,32.96,2.42,0.00,18.43,73.76
386794,-1.56,0.00,14.47,13.92,181,0.72,2714,0.00,43.00,6.95,97,0.50,10.45,-4.21,32.84,2.40,0.00,18.43,71.20
387111,-0.78,0.00,14.59,14.00,181,0.74,2756,0.00,43.00,6.99,97,0.50,10.30,-4.35,33.87,2.32,0.00,18.04,73.90
387430,0.00,0.00,13.67,14.00,181,0.25,2692,0.00,31.00,2.32,97,0.00,5.22,-9.43,11.31,1.72,0.00,8.24,49.41
387749,0.00,0.00,13.78,14.08,181,0.27,2692,0.00,35.00,4.02,97,0.00,4.93,-9.72,11.99,1.76,0.00,8.24,54.61
388068,0.00,0.00,12.63,14.00,181,0.30,2120,0.00,37.00,3.62,97,0.00,5.08,-9.72,14.42,2.00,0.00,10.98,68.28
388386,0.00,0.00,12.40,14.00,181,0.72,2075,0.00,40.00,5.29,97,0.00,10.01,-4.79,24.34,2.22,0.00,15.69,78.16
388706,0.00,0.00,14.59,13.84,181,0.67,2081,0.00,41.00,4.88,97,0.00,11.03,-3.77,22.79,2.18,0.00,15.69,62.93
389024,3.12,0.00,14.93,13.84,181,0.66,2072,0.00,41.00,4.86,97,0.00,10.88,-3.77,22.65,2.16,0.00,15.69,63.28
389343,3.12,0.00,14.59,13.84,181,0.67,2064,0.00,41.00,4.88,97,0.00,11.03,-3.77,23.36,2.18,0.00,15.69,63.46
389662,3.12,0.00,14.59,13.92,181,0.73,2085,0.00,40.00,5.34,97,0.50,11.46,-3.19,25.28,2.22,0.00,17.25,67.16
389981,2.34,0.00,14.47,13.76,181,0.75,2106,0.00,40.00,5.39,97,0.50,11.75,-2.90,26.29,2.26,0.00,17.65,66.83
390299,2.34,0.00,14.70,14.00,181,0.82,2117,0.00,37.00,5.81,97,1.50,12.77,-1.89,29.74,2.32,0.00,20.39,67.94
390618,0.78,0.00,14.47,13.92,181,0.84,2147,0.00,37.00,6.00,97,1.50,12.77,-1.89,30.51,2.38,0.00,21.18,68.63
390937,-4.69,0.00,14.24,13.76,181,1.03,2192,0.00,34.00,6.54,97,1.50,14.51,-0.15,36.88,2.48,0.00,28.63,74.08
391256,-9.38,0.00,14.36,13.92,181,1.09,2190,0.00,30.50,7.06,97,1.50,15.24,0.58,39.38,2.54,0.00,34.90,73.15
391575,-10.16,0.00,14.47,13.76,181,0.91,2210,0.00,34.50,6.19,97,1.50,14.22,-0.29,32.08,2.42,0.00,22.35,63.40
391894,-9.38,0.00,14.81,13.68,181,0.76,2235,0.00,39.00,5.32,97,1.50,12.48,-2.18,28.05,2.30,0.00,18.04,62.55
392212,-8.59,0.00,14.81,13.84,181,0.76,2271,0.00,41.50,5.35,97,0.50,11.61,-3.05,28.28,2.30,0.00,17.25,66.48
392531,-8.59,0.00,14.70,14.00,181,0.54,2277,0.00,44.00,4.43,97,0.00,9.58,-4.79,20.36,2.08,0.00,12.55,56.23
392851,-14.06,0.00,14.13,14.00,181,0.36,2284,0.00,40.50,3.90,97,0.00,6.82,-7.84,13.49,1.84,0.00,9.02,56.63
393169,-21.09,0.00,13.90,13.76,181,0.34,2284,0.00,39.50,3.41,97,0.00,6.09,-8.42,12.08,1.74,0.00,7.84,52.36
393488,0.00,0.00,13.78,14.00,181,0.29,2247,0.00,33.50,1.92,97,0.00,5.37,-9.29,10.53,1.70,0.00,7.06,54.38
393807,0.00,0.00,13.32,13.92,181,0.80,3021,0.00,41.00,2.58,97,1.00,10.88,-2.90,21.99,1.94,0.00,10.59,58.14
394126,0.00,0.00,13.32,14.08,181,0.25,2979,0.00,43.00,4.48,97,0.00,5.08,-9.43,12.74,1.82,0.00,8.63,50.67
394445,0.00,0.00,12.40,13.76,181,0.25,2968,0.00,42.50,4.48,97,0.00,4.79,-10.01,12.47,1.80,0.00,8.63,54.58
394763,0.00,0.00,12.63,14.08,181,0.26,2971,0.00,42.50,4.39,97,0.00,4.64,-10.01,12.58,1.80,0.00,8.63,57.31
395082,0.00,0.00,12.86,14.00,181,0.26,2909,0.00,34.00,2.51,97,0.00,4.79,-9.87,12.38,1.78,0.00,8.63,54.93
395401,0.00,0.00,14.24,14.08,181,0.26,2890,0.00,24.00,2.44,97,0.00,4.64,-10.01,12.48,1.80,0.00,8.63,56.74
395720,0.00,0.00,14.70,13.76,181,0.26,2831,0.00,24.00,2.42,99,0.00,4.79,-10.01,12.47,1.78,0.00,8.24,55.87
396038,0.00,0.00,20.33,13.92,183,0.27,2798,0.00,24.00,2.41,99,0.00,4.93,-9.72,12.38,1.80,0.00,8.63,56.34
396357,0.00,0.00,20.33,14.00,183,0.27,2771,0.00,24.00,2.34,99,0.00,4.93,-9.72,12.23,1.78,0.00,8.24,55.97
396677,0.00,0.00,20.33,13.92,183,0.27,2697,0.00,24.00,2.33,99,0.00,4.93,-9.72,12.14,1.76,0.00,8.24,56.25
396995,0.00,0.00,20.33,14.00,183,0.26,2663,0.00,24.00,2.25,99,0.00,4.93,-9.72,11.89,1.76,0.00,8.24,56.04
397314,0.00,0.00,20.33,14.08,183,0.27,2641,0.00,24.00,2.23,99,0.00,4.93,-9.72,11.70,1.76,0.00,7.84,55.79
397633,0.00,0.00,20.33,14.00,183,0.27,2598,0.00,24.00,2.19,99,0.00,4.93,-9.72,11.70,1.74,0.00,7.84,56.73
397951,0.00,0.00,20.33,14.08,183,0.26,2538,0.00,24.00,2.18,99,0.00,4.93,-9.72,11.41,1.74,0.00,7.84,55.74
398271,0.00,0.00,20.33,14.00,183,0.27,2539,0.00,30.50,3.79,99,0.00,5.08,-9.58,11.41,1.76,0.00,7.84,55.88
398588,0.00,0.00,20.33,14.00,183,0.27,2478,0.00,24.00,2.09,99,0.00,4.79,-9.72,11.26,1.74,0.00,7.84,57.73
398907,0.00,0.00,16.54,13.92,183,0.27,2436,0.00,24.00,2.08,99,0.00,4.79,-9.87,11.31,1.74,0.00,7.84,59.65
399226,0.00,0.00,17.11,13.92,183,0.28,2347,0.00,24.00,2.02,99,0.00,5.08,-9.58,10.93,1.72,0.00,7.45,55.46
399545,0.00,0.00,20.33,13.84,183,0.28,2358,0.00,24.00,1.99,99,0.00,5.37,-9.29,10.75,1.70,0.00,7.45,53.31
399864,0.00,0.00,20.33,14.00,183,0.27,2264,0.00,24.00,1.91,99,0.00,5.37,-9.29,10.36,1.68,0.00,7.06,52.66
400182,0.00,-0.78,20.33,13.76,183,0.27,2199,0.00,24.00,1.85,99,0.00,5.51,-9.29,9.79,1.66,0.00,6.67,52.54
400501,0.00,-0.78,20.33,13.92,183,0.27,2106,0.00,24.00,1.80,99,0.00,5.51,-9.14,9.58,1.64,0.00,6.27,50.81
400820,0.00,0.00,20.33,13.84,183,1.57,2270,0.00,13.50,7.90,99,1.50,14.80,0.00,40.77,2.52,0.00,69.80,92.58
401138,0.00,0.00,20.33,14.08,183,0.21,2862,0.00,34.50,2.47,99,0.00,5.22,-9.29,10.05,1.68,0.00,7.84,40.94
401457,0.00,0.00,14.36,14.00,183,0.25,2864,0.00,24.00,2.42,99,0.00,4.79,-9.87,12.09,1.78,0.00,8.24,55.24
401776,0.00,0.00,15.39,14.08,183,0.26,2933,0.00,24.00,2.48,99,0.00,4.79,-9.87,12.38,1.80,0.00,8.24,54.05
402094,0.00,0.00,20.33,13.76,181,0.26,2838,0.00,24.00,2.44,99,0.00,4.93,-9.72,12.68,1.80,0.00,8.24,56.52
402413,0.00,0.00,20.33,13.92,181,0.27,2754,0.00,24.00,2.32,99,0.00,4.93,-9.72,12.18,1.78,0.00,8.24,55.59
402732,0.00,0.00,20.33,14.00,181,0.27,2613,0.00,24.00,2.25,99,0.00,4.93,-9.72,11.89,1.76,0.00,7.84,56.62
403051,0.00,0.00,20.33,14.08,181,0.27,2526,0.00,24.00,2.13,99,0.00,5.08,-9.58,11.51,1.74,0.00,7.84,55.97
403369,0.00,0.00,20.33,13.76,181,0.28,2428,0.00,24.00,2.05,99,0.00,5.22,-9.43,11.31,1.74,0.00,7.84,56.53
403687,0.00,0.00,20.33,14.00,181,0.28,2259,0.00,24.00,1.94,99,0.00,5.37,-9.29,10.98,1.70,0.00,7.45,54.65
404007,0.00,-0.78,20.33,14.00,181,0.28,2167,0.00,24.00,1.85,99,0.00,5.37,-9.29,9.96,1.68,0.00,6.67,52.99
404326,0.00,-0.78,20.33,14.00,181,0.27,2066,0.00,24.00,1.77,99,0.00,5.51,-9.14,9.54,1.62,0.00,6.27,51.54
404645,0.00,-0.78,20.33,13.84,181,0.27,1914,0.00,24.00,1.63,99,0.00,5.51,-9.14,8.96,1.58,0.00,5.88,50.74
404963,0.00,-0.78,20.33,13.76,181,0.28,1804,0.00,24.00,1.52,99,0.00,5.37,-9.29,8.54,1.54,0.00,5.10,53.80
405281,0.00,-0.78,20.33,14.00,181,0.27,1694,0.00,22.00,1.45,99,0.00,5.22,-9.58,7.69,1.48,0.00,4.71,55.57
405600,0.00,-0.78,20.33,14.00,181,0.29,1500,0.00,19.00,1.28,99,0.00,5.37,-9.29,6.90,1.44,0.00,3.92,54.17
405919,0.00,-0.78,20.33,13.92,181,0.35,1098,0.00,23.00,0.94,99,0.00,5.80,-9.00,6.59,1.42,0.00,3.92,63.03
406238,3.91,-0.78,20.33,13.84,181,0.50,710,0.00,23.00,1.36,99,0.00,6.96,-7.69,6.23,1.40,0.00,3.53,73.70
406557,15.62,0.00,20.33,14.00,181,0.40,828,0.00,15.50,1.59,99,0.00,8.42,-6.24,4.92,1.30,0.00,3.53,45.69
406876,25.00,2.34,20.33,13.92,181,0.28,904,0.00,11.00,1.54,99,0.00,7.69,-6.96,4.49,1.26,0.00,3.14,39.57
407195,25.00,3.91,16.31,13.92,181,0.36,941,0.00,11.00,1.81,100,0.00,7.40,-7.25,5.47,1.36,0.00,3.53,49.17
407514,25.00,5.47,15.39,13.92,181,0.32,1052,0.00,11.00,2.02,100,0.00,6.96,-7.69,5.35,1.32,0.00,3.53,45.47
407833,25.00,7.03,14.47,14.00,181,0.28,1133,0.00,11.00,1.96,100,0.00,6.53,-8.13,5.35,1.32,0.00,3.53,44.51
408151,24.22,7.03,13.90,13.84,181,0.64,1126,0.00,26.50,3.84,100,0.00,8.85,-5.80,17.15,2.02,0.00,13.33,92.66
408470,9.38,5.47,12.29,14.00,181,0.61,1699,0.00,13.00,4.35,100,0.00,11.17,-3.34,16.61,1.98,0.00,13.73,55.95
408789,4.69,4.69,13.55,13.92,181,0.23,2021,0.00,35.00,3.45,100,0.00,6.24,-8.42,8.27,1.54,0.00,6.27,39.60
409108,-9.38,3.91,12.98,13.84,180,0.27,1920,0.00,33.00,2.87,100,0.00,5.51,-9.14,9.05,1.60,0.00,6.27,52.49
409427,-14.84,3.12,13.67,14.00,180,0.32,1654,0.00,29.50,2.82,100,0.00,5.51,-9.14,9.02,1.58,0.00,6.27,59.75
409745,-13.28,3.12,14.24,14.00,180,0.41,1435,0.00,28.00,2.45,100,0.00,6.82,-7.98,10.10,1.66,0.00,7.45,64.09
410065,-10.94,2.34,14.81,13.92,180,0.42,1379,0.00,27.50,2.61,100,0.00,7.69,-7.11,9.66,1.64,0.00,7.45,58.41
410383,-4.69,0.00,15.50,13.84,180,0.42,1356,0.00,28.00,2.60,100,0.00,7.98,-6.67,10.38,1.66,0.00,7.84,59.18
410702,-3.12,0.00,15.16,14.00,180,0.48,1538,0.00,29.50,2.94,100,0.00,8.71,-5.95,12.32,1.78,0.00,9.41,57.76
411020,0.78,0.00,15.16,14.08,180,0.44,1708,0.00,32.00,3.28,100,0.00,8.13,-6.53,12.43,1.78,0.00,9.41,58.91
411339,0.00,-0.78,14.93,13.92,180,0.21,1665,0.00,17.00,1.42,100,0.00,5.66,-8.85,5.36,1.30,0.00,3.14,35.52
411659,0.00,-0.78,14.01,14.00,180,0.25,1365,0.00,17.00,2.04,100,0.00,5.08,-9.72,6.08,1.38,0.00,3.92,53.98
411977,0.00,-0.78,14.36,14.00,180,0.26,1304,0.00,23.00,2.22,100,0.00,5.08,-9.58,6.48,1.44,0.00,4.71,58.07
412296,0.00,-0.78,13.67,14.00,180,0.53,1185,0.00,25.50,2.28,100,0.00,7.25,-7.55,9.86,1.46,0.00,4.71,77.33
412616,0.00,0.78,12.75,14.00,180,0.19,1288,0.00,17.00,1.90,100,0.00,5.66,-8.85,4.11,1.26,0.00,2.75,32.81
412934,-7.81,1.56,12.40,13.84,180,0.39,1326,0.00,25.00,2.26,102,0.00,6.38,-8.42,8.72,1.62,0.00,7.06,64.53
413252,-10.94,0.00,12.40,14.00,180,0.45,1606,0.00,29.50,2.74,102,0.00,7.98,-6.67,11.65,1.76,0.00,9.02,58.29
413571,-5.47,0.00,14.81,13.92,180,0.43,1656,0.00,31.50,3.21,102,0.00,7.55,-7.11,11.71,1.68,0.00,8.24,59.08
413891,-4.69,0.78,15.16,13.76,180,0.15,1498,0.00,17.00,2.19,102,0.00,4.64,-10.01,4.13,1.26,0.00,2.75,34.80
414209,-7.81,2.34,13.78,14.00,180,0.28,1274,0.00,23.00,2.17,102,0.00,5.08,-9.72,6.63,1.48,0.00,5.49,65.02
414528,-10.16,1.56,14.13,14.00,180,0.28,1344,0.00,17.00,1.99,102,0.00,6.09,-8.42,5.42,1.26,0.00,2.75,40.72
414847,-10.94,3.91,14.24,14.08,180,0.23,1261,0.00,23.00,1.88,102,0.00,5.22,-9.58,5.05,1.30,0.00,3.14,48.51
415166,-11.72,5.47,14.24,14.00,180,0.24,1166,0.00,23.00,1.74,102,0.00,5.22,-9.58,4.92,1.30,0.00,3.14,48.21
415484,-11.72,7.03,14.47,13.92,180,0.24,1126,0.00,23.00,1.68,102,0.00,5.51,-9.29,4.58,1.28,0.00,2.75,46.27
415802,-12.50,7.03,14.59,14.00,180,0.38,1066,0.00,22.50,1.82,102,0.00,6.09,-8.71,7.39,1.48,0.00,5.49,66.11
416121,-10.94,6.25,14.70,14.00,180,0.40,1188,0.00,25.50,2.03,102,0.00,7.40,-7.25,8.02,1.52,0.00,5.88,55.04
416440,-7.81,4.69,15.16,14.00,180,0.36,1373,0.00,27.00,2.34,102,0.00,7.25,-7.40,8.15,1.52,0.00,5.88,52.19
416759,-6.25,3.91,15.04,13.76,180,0.34,1498,0.00,27.50,2.55,102,0.00,6.67,-7.98,8.27,1.52,0.00,6.27,51.66
417078,-7.81,3.12,14.47,13.92,180,0.32,1553,0.00,28.00,2.63,102,0.00,6.24,-8.42,8.32,1.52,0.00,5.88,54.14
417397,-10.16,3.12,14.24,14.00,180,0.33,1495,0.00,27.50,2.55,102,0.00,6.09,-8.56,8.34,1.56,0.00,6.27,56.87
417715,-15.62,2.34,14.01,13.68,180,0.36,1428,0.00,27.50,2.44,102,0.00,6.67,-7.98,8.78,1.56,0.00,6.27,57.70
418034,-14.06,0.00,13.78,13.92,180,0.45,1294,0.00,27.50,2.21,102,0.00,7.69,-7.11,10.01,1.66,0.00,7.84,61.89
418353,-7.03,-0.78,15.16,13.84,180,0.52,1030,0.00,27.50,2.20,102,0.00,8.71,-6.09,9.86,1.64,0.00,7.45,66.22
418672,-2.34,-0.78,15.85,14.00,180,0.52,1003,0.00,28.00,2.14,102,0.00,9.58,-5.22,8.77,1.56,0.00,7.06,57.84
418991,1.56,-0.78,15.62,14.00,180,0.48,1000,0.00,27.50,1.93,102,0.00,9.29,-5.37,7.85,1.48,0.00,5.88,53.16
419310,2.34,-0.78,15.39,13.68,180,0.47,1192,0.00,28.00,2.29,102,0.00,9.29,-5.37,8.95,1.56,0.00,7.06,52.70
419628,-0.78,-0.78,14.36,13.92,180,0.45,1336,0.00,28.00,2.57,102,0.00,8.42,-6.24,9.80,1.64,0.00,7.84,54.71
419948,3.91,0.00,15.16,13.84,180,0.46,1378,0.00,28.50,2.64,102,0.00,8.56,-6.24,10.55,1.64,0.00,7.84,56.96
420266,3.12,-0.78,14.81,13.92,180,0.49,1137,0.00,27.50,2.15,102,0.00,8.42,-6.38,9.63,1.62,0.00,7.45,62.08
420585,3.12,-0.78,14.59,14.00,180,0.55,959,0.00,27.50,2.05,102,0.00,9.43,-5.37,8.79,1.52,0.00,6.27,63.71
420904,3.91,-0.78,14.70,13.92,181,0.52,1063,0.00,28.00,2.27,102,0.00,9.43,-5.22,9.65,1.62,0.00,7.84,58.10
421221,6.25,0.00,14.93,13.92,181,0.51,1212,0.00,29.00,2.61,102,0.00,9.58,-5.08,10.96,1.68,0.00,9.02,57.67
421541,8.59,0.00,15.04,13.84,181,0.51,1346,0.00,29.50,2.87,104,0.00,9.43,-5.22,11.11,1.70,0.00,9.02,56.43
421859,7.81,0.00,14.59,13.92,181,0.47,1458,0.00,29.00,3.11,104,0.00,9.00,-5.66,11.45,1.74,0.00,9.02,53.94
422178,-0.78,0.00,13.55,13.84,181,0.53,1568,0.00,30.00,3.35,104,0.00,9.14,-5.66,14.40,1.86,0.00,10.98,62.74
422497,2.34,0.00,14.59,14.08,181,0.57,1720,0.00,32.50,3.67,104,0.00,9.14,-5.66,16.28,1.92,0.00,11.76,66.61
422816,3.91,0.00,14.81,13.92,181,0.55,1854,0.00,35.50,3.96,104,0.00,9.00,-5.66,16.88,1.96,0.00,12.16,64.41
423134,4.69,0.00,14.70,14.00,181,0.53,1985,0.00,39.50,4.30,104,0.00,8.85,-5.80,17.29,1.98,0.00,12.16,59.27
423453,4.69,0.00,14.70,14.00,181,0.52,2094,0.00,41.00,4.53,104,0.00,8.85,-5.80,18.17,2.02,0.00,12.94,61.42
423773,6.25,0.00,14.81,14.00,181,0.51,2233,0.00,43.00,4.72,104,0.00,8.56,-6.09,18.92,2.04,0.00,12.94,61.71
424091,5.47,0.00,14.59,13.92,181,0.50,2344,0.00,44.00,5.00,104,0.00,8.27,-6.38,21.34,2.12,0.00,14.12,66.52
424410,0.00,0.00,14.47,13.76,181,0.28,2362,0.00,36.50,2.00,104,0.00,5.95,-8.56,10.62,1.70,0.00,7.84,46.49
424730,0.00,0.00,14.13,13.76,181,0.28,2254,0.00,26.00,1.93,104,0.00,5.08,-9.58,10.54,1.68,0.00,7.45,56.31
425049,0.00,-0.78,15.39,13.76,181,0.28,2028,0.00,24.00,3.03,104,0.00,5.22,-9.43,9.48,1.64,0.00,6.27,55.75
425366,0.00,0.00,18.03,13.92,181,0.35,1689,0.00,31.00,2.84,104,0.00,5.80,-8.85,10.76,1.70,0.00,7.84,66.56
425685,0.00,0.00,14.24,14.00,181,0.52,1587,0.00,29.50,3.39,106,0.00,7.69,-7.25,13.54,1.84,0.00,9.80,70.57
426004,-9.38,0.00,12.98,14.00,181,0.71,1654,0.00,20.50,3.88,106,0.00,10.88,-3.92,18.93,2.04,0.00,14.51,65.90
426323,0.78,0.00,15.04,13.84,181,0.68,1666,0.00,35.50,4.21,106,0.00,10.88,-3.77,18.42,2.04,0.00,14.12,63.91
426642,2.34,0.00,15.16,13.84,181,0.66,1814,0.00,37.00,4.26,106,0.00,10.74,-3.77,19.75,2.08,0.00,14.51,64.13
426962,3.91,0.00,14.93,14.00,181,0.61,1848,0.00,38.00,4.34,106,0.00,10.45,-4.21,19.76,2.08,0.00,14.51,64.75
427279,3.91,0.00,14.70,14.00,181,0.62,1936,0.00,39.00,4.54,106,0.00,10.30,-4.35,19.93,2.06,0.00,14.12,64.15
427598,0.78,0.00,14.24,13.76,181,0.35,1943,0.00,37.00,3.32,106,0.00,7.40,-7.11,12.17,1.76,0.00,9.02,49.64
427917,-2.34,0.00,14.13,13.76,181,0.39,1976,0.00,37.00,3.37,108,0.00,6.82,-7.69,12.65,1.78,0.00,8.63,58.32
428236,-4.69,0.00,14.36,14.00,181,0.41,1994,0.00,37.50,3.40,108,0.00,6.82,-7.84,13.22,1.80,0.00,9.02,59.12
428555,-4.69,0.00,14.59,13.92,181,0.43,2035,0.00,38.50,3.46,108,0.00,7.11,-7.55,14.68,1.86,0.00,9.80,62.89
428873,-2.34,0.00,14.81,13.76,181,0.42,2044,0.00,39.00,3.49,108,0.00,7.11,-7.40,14.31,1.86,0.00,9.80,60.44
429191,0.78,0.00,14.93,13.92,181,0.42,2019,0.00,39.00,3.48,108,0.00,7.11,-7.55,14.42,1.86,0.00,9.80,62.72
429510,4.69,0.00,14.93,13.92,181,0.51,2066,0.00,40.00,4.00,108,0.00,7.84,-6.82,17.07,1.96,0.00,11.76,65.40
429829,7.81,0.00,14.93,14.00,183,0.47,2099,0.00,40.50,4.06,108,0.00,7.84,-6.82,16.38,1.94,0.00,11.37,62.60
430148,4.69,0.00,14.36,13.92,183,0.33,2115,0.00,37.50,3.61,108,0.00,6.38,-8.27,11.98,1.74,0.00,8.24,55.49
430467,-0.78,0.00,13.90,13.92,183,0.31,2094,0.00,36.50,3.57,108,0.00,5.80,-8.85,11.20,1.68,0.00,7.45,59.08
430785,-9.38,-0.78,13.67,14.00,183,0.28,2087,0.00,35.00,3.08,108,0.00,5.22,-9.43,9.73,1.62,0.00,6.27,56.09
431104,-14.84,-0.78,13.90,14.00,183,0.29,2073,0.00,35.00,3.06,108,0.00,5.08,-9.58,9.82,1.60,0.00,6.27,58.94
431423,-14.06,-0.78,14.59,13.92,183,0.28,2054,0.00,35.00,3.07,109,0.00,5.08,-9.58,9.73,1.60,0.00,6.27,58.74
431742,-12.50,-0.78,14.70,13.92,183,0.29,2032,0.00,34.50,3.03,109,0.00,5.08,-9.58,9.64,1.60,0.00,6.27,59.78
432061,-11.72,-0.78,14.70,14.00,183,0.28,1990,0.00,34.00,2.97,109,0.00,5.08,-9.58,9.54,1.58,0.00,5.88,59.40
432379,-10.16,-0.78,14.70,14.00,183,0.28,1994,0.00,34.00,2.98,109,0.00,5.08,-9.58,9.48,1.58,0.00,5.88,60.93
432698,-7.81,-0.78,14.81,14.00,183,0.29,1934,0.00,33.50,2.89,109,0.00,5.08,-9.72,9.45,1.58,0.00,5.88,61.93
433016,-6.25,-0.78,14.81,13.84,183,0.29,1918,0.00,33.50,2.89,109,0.00,5.08,-9.72,9.24,1.56,0.00,5.88,62.01
433335,-5.47,-0.78,14.70,14.00,183,0.29,1935,0.00,33.50,2.89,109,0.00,4.93,-9.72,9.24,1.56,0.00,5.88,60.14
433654,-3.91,-0.78,14.70,14.00,183,0.30,1913,0.00,33.00,2.83,109,0.00,5.22,-9.58,9.72,1.62,0.00,6.67,62.66
433973,-2.34,0.00,15.04,13.92,183,0.36,1886,0.00,34.00,3.16,109,0.00,5.80,-8.85,11.47,1.72,0.00,8.24,65.10
434292,0.78,0.00,14.70,13.92,183,0.41,1922,0.00,36.00,3.25,109,0.00,6.53,-8.13,13.13,1.78,0.00,9.02,65.93
434611,10.16,0.00,15.73,13.92,183,0.40,1918,0.00,36.00,3.24,109,0.00,6.82,-7.84,12.66,1.78,0.00,9.02,61.38
434930,14.84,0.00,15.16,13.68,183,0.41,1890,0.00,36.00,3.63,109,0.00,6.82,-7.84,13.02,1.78,0.00,9.02,63.06
435249,17.97,0.00,14.93,13.92,183,0.41,1910,0.00,36.00,3.67,109,0.00,6.82,-7.84,12.97,1.78,0.00,9.02,61.08
435567,17.97,0.00,14.59,13.76,183,0.40,1907,0.00,36.50,3.72,109,0.00,6.82,-7.84,12.87,1.78,0.00,9.02,62.86
435886,17.97,0.00,14.70,13.92,185,0.36,1973,0.00,36.50,3.34,109,0.00,6.53,-8.13,11.84,1.72,0.00,8.24,61.05
436206,15.62,0.00,14.24,14.00,185,0.36,1972,0.00,36.00,3.36,108,0.00,6.24,-8.42,11.54,1.70,0.00,7.84,58.66
