Time (msec),Volumetric Efficiency 2.5L (Calculated) (%),Throttle Opening Angle (%),Primary Wastegate Duty Cycle (%),Mass Airflow Sensor Voltage (V),Mass Airflow (g/s),Manifold Relative Pressure (psi),Manifold Absolute Pressure (psi),Knock Correction Advance (degrees),Intake Air Temperature (F),Injector Duty Cycle (%),Ignition Total Timing (degrees),Feedback Knock Correction (4-byte)* (degrees),Engine Speed (rpm),Engine Load (Calculated) (g/rev),Coolant Temperature (F),Battery Voltage (V),A/F Sensor #1 (AFR),A/F Learning #1 (%),A/F Correction #1 (%)
115374,40.68,5.10,0.00,1.42,5.32,-4.06,10.59,0.00,79,1.53,12.00,0.00,716,0.44,167,13.92,17.80,0.78,25.00
115692,39.30,5.49,0.00,1.44,5.54,-4.06,10.59,0.00,79,1.52,14.50,0.00,741,0.45,167,13.92,17.57,0.78,25.00
116012,38.63,5.49,0.00,1.44,5.19,-4.06,10.59,0.00,79,1.65,11.50,0.00,772,0.43,167,13.84,18.03,0.78,25.00
116330,42.34,5.88,0.00,1.48,5.67,-4.35,10.45,0.00,79,1.65,12.00,0.00,774,0.46,167,13.76,17.34,0.78,25.00
116649,40.87,5.88,0.00,1.48,5.67,-4.21,10.45,0.00,79,1.72,11.00,0.00,825,0.43,167,13.92,17.23,0.78,25.00
116968,44.13,6.27,0.00,1.48,6.33,-4.35,10.30,0.00,79,1.73,11.50,0.00,813,0.46,167,13.92,17.00,3.12,25.00
117287,45.35,6.27,0.00,1.48,6.09,-4.50,10.16,0.00,79,1.81,11.00,0.00,835,0.44,167,13.92,17.23,4.69,25.00
117605,42.15,6.27,0.00,1.48,6.39,-4.93,9.87,0.00,79,2.07,11.00,0.00,952,0.41,167,13.92,16.65,6.25,25.00
117923,41.93,6.27,0.00,1.52,6.61,-5.66,9.14,0.00,79,2.28,11.00,0.00,1069,0.37,167,14.00,16.19,7.81,25.00
118242,42.28,6.27,0.00,1.52,6.86,-6.24,8.56,0.00,79,2.20,11.00,0.00,1148,0.37,167,13.92,15.62,8.59,25.00
118561,43.56,5.88,0.00,1.50,6.75,-6.82,7.98,0.00,79,2.28,11.00,0.00,1194,0.33,167,13.84,15.16,9.38,25.00
118880,43.84,5.88,0.00,1.52,6.72,-7.11,7.55,0.00,79,2.36,11.00,0.00,1220,0.33,167,13.92,15.04,10.16,25.00
119199,43.73,5.88,0.00,1.52,6.54,-7.40,7.25,0.00,79,2.30,11.00,0.00,1219,0.34,167,13.92,14.93,10.94,25.00
119517,44.22,5.49,0.00,1.50,6.39,-7.55,7.11,0.00,79,2.34,13.00,0.00,1208,0.31,167,13.92,14.81,11.72,25.00
119836,44.17,5.49,0.00,1.48,6.19,-7.69,6.96,0.00,79,2.36,12.00,0.00,1236,0.29,167,13.92,14.93,11.72,25.00
120155,42.93,5.10,0.00,1.46,6.02,-7.98,6.82,0.00,79,2.13,14.50,0.00,1237,0.29,167,13.84,14.81,12.50,25.00
120473,42.36,5.10,0.00,1.46,5.86,-7.98,6.67,0.00,79,2.12,14.50,0.00,1256,0.29,167,13.92,14.81,12.50,25.00
120792,41.78,5.10,0.00,1.44,5.63,-8.27,6.53,0.00,79,2.15,15.00,0.00,1260,0.27,167,13.92,14.81,14.84,25.00
121111,41.93,4.71,0.00,1.42,5.51,-8.42,6.24,0.00,79,2.18,16.00,0.00,1260,0.26,167,13.92,14.70,14.84,25.00
121430,40.47,4.31,0.00,1.42,5.34,-8.56,6.24,0.00,79,2.14,15.50,0.00,1255,0.25,169,13.92,14.59,12.50,25.00
121747,41.14,4.31,0.00,1.40,5.12,-8.71,5.95,0.00,79,2.13,16.50,0.00,1258,0.24,169,13.92,14.59,10.94,25.00
122066,40.10,4.31,0.00,1.38,4.79,-8.85,5.80,0.00,79,2.12,17.50,0.00,1234,0.23,169,13.92,14.59,9.38,25.00
122385,39.67,3.92,0.00,1.36,4.59,-8.85,5.80,0.00,79,2.04,19.50,0.00,1214,0.23,169,13.84,14.59,8.59,24.22
122704,37.94,3.92,0.00,1.36,4.56,-8.85,5.95,0.00,79,2.01,20.50,0.00,1177,0.23,169,13.92,14.59,7.03,24.22
123023,36.90,3.92,0.00,1.32,4.29,-8.85,5.95,0.00,79,1.96,20.50,0.00,1144,0.22,169,14.00,14.70,6.25,25.00
123341,38.76,3.92,0.00,1.32,4.34,-8.71,5.95,0.00,79,1.90,23.00,0.00,1105,0.24,169,14.00,14.81,5.47,25.00
123661,34.72,3.53,0.00,1.30,3.94,-8.56,6.09,0.00,79,1.59,23.00,0.00,1068,0.22,169,13.92,14.93,4.69,25.00
123980,36.14,3.53,0.00,1.28,3.81,-8.56,6.09,0.00,79,1.53,23.00,0.00,1044,0.23,169,13.92,14.93,3.91,25.00
124298,36.57,3.14,0.00,1.26,3.63,-8.42,6.24,0.00,79,1.45,23.00,0.00,970,0.22,169,14.00,15.16,3.91,25.00
124617,34.69,3.14,0.00,1.26,3.66,-8.13,6.53,0.00,79,1.56,23.00,0.00,913,0.24,169,13.92,15.27,3.12,25.00
124936,35.93,3.14,0.00,1.26,3.40,-7.98,6.67,0.00,79,1.32,23.00,0.00,887,0.23,169,14.00,15.62,3.12,25.00
125255,38.94,3.53,0.00,1.28,3.56,-7.55,6.96,0.00,79,1.32,23.00,0.00,771,0.29,169,13.92,15.85,0.78,25.00
125574,48.40,3.92,0.00,1.30,3.96,-6.53,7.98,0.00,79,1.22,23.00,0.00,634,0.37,169,13.92,16.19,0.78,25.00
125892,43.63,3.92,0.00,1.32,4.18,-5.51,9.14,0.00,79,1.11,23.00,0.00,580,0.42,169,13.68,16.77,0.78,25.00
126210,42.09,4.31,0.00,1.32,3.96,-4.21,10.45,0.00,79,1.14,23.00,0.00,592,0.44,169,13.52,17.00,0.78,25.00
126529,39.87,4.71,0.00,1.32,4.15,-4.06,10.74,0.00,79,1.13,19.50,0.00,528,0.46,169,13.36,17.80,0.78,25.00
126848,38.17,4.71,0.00,1.34,4.29,-3.63,11.03,0.00,79,1.28,18.00,0.00,598,0.43,169,13.60,17.80,0.78,25.00
127167,41.54,4.71,0.00,1.32,4.62,-3.19,11.46,0.00,79,1.20,18.00,0.00,563,0.45,169,13.44,17.92,0.78,25.00
127484,33.75,5.10,0.00,1.34,4.29,-3.34,11.32,0.00,79,1.29,16.50,0.00,629,0.41,169,13.76,17.92,0.78,25.00
127803,40.67,5.10,0.00,1.28,3.83,-2.32,12.04,0.00,79,0.98,19.50,0.00,459,0.50,169,12.88,18.38,0.78,25.00
128122,35.74,5.49,0.00,1.34,4.18,-2.61,12.19,0.00,79,1.38,17.00,0.00,649,0.40,169,13.76,18.49,0.78,25.00
128440,40.88,5.49,0.00,1.34,4.53,-3.19,11.46,0.00,79,1.25,17.00,0.00,588,0.47,171,13.68,17.57,0.78,25.00
128759,38.50,5.49,0.00,1.40,4.79,-3.05,11.75,0.00,79,1.34,13.50,0.00,630,0.48,171,13.84,17.69,0.78,25.00
129077,40.22,5.88,0.00,1.40,4.85,-3.05,11.61,0.00,79,1.41,15.00,0.00,660,0.47,171,14.00,18.15,0.78,25.00
129396,47.79,5.88,0.00,1.40,5.16,-3.19,11.46,0.00,79,1.41,14.50,0.00,563,0.55,171,13.36,17.57,0.78,25.00
129714,39.98,5.88,0.00,1.44,5.44,-3.34,11.32,0.00,79,1.49,11.00,0.00,696,0.45,171,13.92,17.34,0.78,25.00
130033,42.39,6.27,0.00,1.46,5.96,-3.77,10.88,0.00,79,1.55,11.00,0.00,725,0.49,171,13.84,17.11,1.56,25.00
130352,43.78,6.67,0.00,1.50,6.29,-3.77,10.88,0.00,79,1.62,11.00,0.00,760,0.48,171,13.92,16.88,3.12,25.00
130670,43.58,6.67,0.00,1.48,6.33,-4.06,10.59,0.00,79,1.81,11.00,0.00,829,0.46,171,14.00,17.00,4.69,25.00
130989,39.03,6.67,0.00,1.50,6.22,-4.79,10.01,0.00,79,2.09,11.00,0.00,963,0.40,171,14.00,16.54,6.25,25.00
131308,42.67,6.67,0.00,1.50,6.79,-5.37,9.29,0.00,79,2.24,11.00,0.00,1041,0.39,171,13.84,15.96,7.81,25.00
131627,43.04,6.67,0.00,1.54,7.08,-5.95,8.71,0.00,79,2.22,11.00,0.00,1155,0.37,171,14.00,15.50,8.59,25.00
131944,41.90,6.27,0.00,1.52,6.90,-6.67,8.13,0.00,79,2.34,11.00,0.00,1227,0.33,171,14.00,15.16,9.38,25.00
132263,43.72,6.27,0.00,1.52,6.86,-7.11,7.55,0.00,79,2.42,11.00,0.00,1262,0.33,171,14.00,14.93,10.16,25.00
132582,42.75,5.88,0.00,1.52,6.68,-7.55,7.11,0.00,79,2.52,11.00,0.00,1299,0.31,171,13.84,14.81,10.94,25.00
132901,45.59,5.88,0.00,1.50,6.57,-7.84,6.82,0.00,79,2.51,11.00,0.00,1286,0.31,171,13.92,14.70,11.72,25.00
133219,43.34,5.49,0.00,1.50,6.43,-7.98,6.82,0.00,79,2.48,13.00,0.00,1281,0.30,171,13.92,14.59,11.72,25.00
133538,42.69,5.49,0.00,1.48,6.09,-8.13,6.67,0.00,79,2.23,13.50,0.00,1306,0.28,171,14.00,14.59,12.50,25.00
133857,41.42,5.10,0.00,1.46,6.02,-8.27,6.38,0.00,79,2.22,13.50,0.00,1302,0.27,171,13.92,14.59,12.50,25.00
134175,43.17,5.10,0.00,1.46,5.83,-8.42,6.24,0.00,79,2.24,13.50,0.00,1310,0.26,171,14.00,14.59,14.84,24.22
134494,40.31,4.71,0.00,1.42,5.44,-8.56,6.09,0.00,79,2.27,15.00,0.00,1329,0.24,171,13.92,14.47,14.84,24.22
134813,41.96,4.71,0.00,1.42,5.41,-8.71,5.95,0.00,79,2.27,16.50,0.00,1319,0.25,171,13.92,14.36,12.50,23.44
135132,39.81,4.71,0.00,1.42,5.25,-8.71,5.95,0.00,79,2.22,17.50,0.00,1295,0.24,171,13.92,14.36,10.94,22.66
135450,40.82,4.31,0.00,1.38,4.94,-8.85,5.95,0.00,79,2.17,17.50,0.00,1272,0.23,171,14.00,14.47,9.38,22.66
135769,38.94,4.31,0.00,1.38,4.76,-8.85,5.80,0.00,79,2.13,19.00,0.00,1271,0.22,171,13.84,14.59,8.59,22.66
136089,39.55,4.31,0.00,1.38,4.76,-8.85,5.80,0.00,79,2.10,21.00,0.00,1216,0.23,171,13.84,14.59,7.03,22.66
136406,40.20,3.92,0.00,1.36,4.62,-8.71,5.95,0.00,79,2.01,21.50,0.00,1183,0.23,171,13.84,14.81,6.25,23.44
136725,38.60,3.92,0.00,1.32,4.42,-8.71,5.95,0.00,79,1.97,21.50,0.00,1160,0.22,171,14.00,14.93,5.47,24.22
137044,38.36,3.92,0.00,1.32,4.23,-8.71,5.95,0.00,79,1.90,23.00,0.00,1112,0.23,171,13.92,14.93,4.69,25.00
137362,38.79,3.92,0.00,1.32,4.29,-8.56,6.09,0.00,79,1.87,23.00,0.00,1096,0.23,171,13.92,14.93,3.91,25.00
137681,37.92,3.53,0.00,1.32,4.12,-8.42,6.24,0.00,79,1.82,22.50,0.00,1066,0.23,171,13.92,15.04,3.91,25.00
138000,36.87,3.53,0.00,1.30,4.04,-8.42,6.24,0.00,79,1.78,23.00,0.00,1029,0.23,171,14.00,15.16,3.12,25.00
138318,35.25,3.53,0.00,1.28,3.76,-8.42,6.24,0.00,79,1.54,22.50,0.00,1032,0.23,172,13.84,15.39,3.12,25.00
138637,37.94,3.53,0.00,1.28,3.81,-8.27,6.38,0.00,79,1.43,23.00,0.00,966,0.24,172,13.92,15.50,0.78,25.00
138956,34.99,3.14,0.00,1.28,3.73,-7.98,6.67,0.00,79,1.56,23.00,0.00,934,0.24,172,13.92,15.73,0.78,25.00
139275,36.98,3.14,0.00,1.26,3.66,-7.84,6.82,0.00,79,1.49,23.00,0.00,873,0.24,172,13.92,15.85,0.78,25.00
139593,37.78,3.92,0.00,1.26,3.59,-7.55,6.96,0.00,79,1.34,23.00,0.00,786,0.27,172,13.92,16.08,0.78,25.00
139912,48.97,3.92,0.00,1.30,3.99,-6.67,7.98,0.00,79,1.21,23.00,0.00,630,0.37,172,13.84,16.42,0.78,25.00
140231,42.63,3.92,0.00,1.32,4.26,-5.51,9.14,0.00,79,1.17,22.00,0.00,610,0.39,172,13.84,16.77,0.78,25.00
140550,41.75,4.31,0.00,1.34,4.26,-4.64,9.72,0.00,79,1.15,23.00,0.00,601,0.43,172,13.76,17.11,0.78,25.00
140869,47.95,4.71,0.00,1.32,4.40,-3.77,10.88,0.00,79,1.11,23.00,0.00,473,0.52,172,13.20,17.57,0.78,25.00
141188,33.92,4.31,0.00,1.32,3.86,-3.63,11.17,0.00,79,1.29,16.00,0.00,605,0.40,172,13.76,18.15,0.78,25.00
141506,39.31,4.71,0.00,1.32,4.37,-3.48,11.32,0.00,79,1.18,15.50,0.00,552,0.47,172,13.28,18.15,0.78,25.00
141825,34.61,5.10,0.00,1.36,4.42,-3.19,11.46,0.00,79,1.34,16.50,0.00,638,0.42,172,13.92,17.80,0.78,25.00
142144,42.06,5.10,0.00,1.34,4.51,-3.34,11.32,0.00,79,1.29,19.00,0.00,605,0.44,172,13.76,17.80,0.78,25.00
142463,39.88,5.10,0.00,1.38,4.91,-3.48,11.32,0.00,79,1.28,12.00,0.00,659,0.45,172,13.68,17.69,0.78,25.00
142781,40.57,5.49,0.00,1.40,5.06,-3.63,11.17,0.00,79,1.41,12.50,0.00,659,0.45,172,13.92,17.57,0.78,25.00
143100,42.59,5.88,0.00,1.38,5.06,-3.34,11.17,0.00,79,1.49,16.50,0.00,660,0.46,172,13.92,17.46,0.78,25.00
143418,42.53,5.88,0.00,1.40,5.28,-3.63,10.88,0.00,79,1.52,13.50,0.00,710,0.43,172,13.84,17.23,0.78,25.00
143737,39.56,6.27,0.00,1.38,4.70,-2.90,11.46,0.00,79,1.32,19.00,0.00,561,0.51,172,13.36,17.11,0.78,25.00
144056,35.61,5.88,0.00,1.42,4.97,-2.76,11.90,0.00,79,1.55,16.00,0.00,728,0.43,172,13.92,17.34,0.78,25.00
144375,40.83,6.67,0.00,1.44,5.60,-3.34,11.32,0.00,79,1.59,14.00,0.00,728,0.46,172,13.84,17.11,0.78,25.00
144694,40.87,6.67,0.00,1.46,5.63,-3.34,11.32,0.00,79,1.65,12.50,0.00,772,0.45,172,13.84,17.57,2.34,25.00
145012,38.71,6.67,0.00,1.48,6.13,-3.92,10.74,0.00,79,1.83,11.00,0.00,856,0.43,172,13.92,17.11,4.69,25.00
145331,41.58,6.67,0.00,1.52,6.72,-4.64,10.01,0.00,79,2.10,11.00,0.00,947,0.42,172,14.00,16.65,6.25,25.00
145650,42.06,6.67,0.00,1.54,7.19,-5.66,9.14,0.00,79,2.33,11.00,0.00,1094,0.39,172,13.84,15.96,7.03,25.00
145969,40.30,6.27,0.00,1.54,6.97,-6.38,8.42,0.00,79,2.33,11.00,0.00,1188,0.35,172,13.92,15.27,8.59,25.00
146288,42.87,6.27,0.00,1.52,6.86,-7.11,7.69,0.00,79,2.46,11.00,0.00,1282,0.32,174,13.84,14.93,9.38,25.00
146607,43.54,5.88,0.00,1.52,6.72,-7.55,7.11,0.00,79,2.50,11.00,0.00,1321,0.31,174,14.00,14.70,10.16,25.00
146926,44.38,5.88,0.00,1.52,6.65,-7.84,6.82,0.00,79,2.54,11.00,0.00,1328,0.30,174,13.92,14.59,10.94,25.00
147245,40.15,5.49,0.00,1.48,6.18,-8.13,6.67,0.00,79,2.37,17.00,0.00,1387,0.27,174,14.00,14.59,11.72,24.22
147563,39.69,5.49,0.00,1.46,5.96,-8.42,6.24,0.00,79,2.45,17.00,0.00,1450,0.25,174,13.92,14.36,11.72,23.44
147882,42.83,5.10,0.00,1.48,6.12,-8.71,5.95,0.00,79,2.49,17.00,0.00,1441,0.25,174,13.92,14.24,12.50,21.88
148201,42.53,5.10,0.00,1.46,5.89,-8.85,5.80,0.00,79,2.43,17.00,0.00,1422,0.24,174,13.92,14.13,12.50,21.09
148520,41.23,5.10,0.00,1.44,5.70,-8.85,5.80,0.00,79,2.41,17.00,0.00,1410,0.25,174,13.92,14.13,14.84,19.53
148839,41.15,4.71,0.00,1.44,5.51,-8.85,5.80,0.00,79,2.35,17.00,0.00,1395,0.24,174,13.84,14.13,14.84,17.97
149157,40.06,4.71,0.00,1.42,5.25,-9.00,5.80,0.00,79,2.32,17.00,0.00,1348,0.24,174,13.84,14.13,13.28,17.19
149477,39.50,4.31,0.00,1.40,5.00,-9.00,5.66,0.00,79,2.27,21.00,0.00,1320,0.23,174,13.84,14.24,11.72,15.62
149796,37.72,4.31,0.00,1.36,4.70,-9.00,5.66,0.00,79,1.97,21.00,0.00,1310,0.21,174,14.00,14.36,10.16,15.62
150116,38.73,4.31,0.00,1.36,4.70,-9.00,5.66,0.00,79,1.87,23.00,0.00,1242,0.23,174,13.92,14.59,8.59,15.62
150434,40.63,3.92,0.00,1.34,4.56,-9.00,5.66,0.00,79,1.79,23.00,0.00,1213,0.22,174,13.92,14.81,7.81,16.41
150753,38.28,3.92,0.00,1.32,4.23,-8.85,5.80,0.00,79,1.74,23.00,0.00,1165,0.22,174,13.92,15.04,6.25,17.97
151072,38.89,3.92,0.00,1.32,4.20,-8.71,5.95,0.00,79,1.66,23.00,0.00,1111,0.23,174,14.00,15.16,5.47,19.53
151391,37.52,3.92,0.00,1.30,4.07,-8.56,6.09,0.00,79,1.60,23.00,0.00,1079,0.22,174,14.00,15.27,4.69,21.09
151709,38.81,3.53,0.00,1.32,4.18,-8.42,6.24,0.00,79,1.75,23.00,0.00,1023,0.25,174,14.00,15.27,4.69,22.66
152029,36.42,3.53,0.00,1.30,3.84,-8.27,6.38,0.00,79,1.65,23.00,0.00,993,0.24,174,13.92,15.50,3.91,24.22
152348,36.09,3.14,0.00,1.28,3.71,-8.13,6.53,0.00,79,1.45,23.00,0.00,968,0.23,174,13.92,15.62,3.12,25.00
152667,36.19,3.14,0.00,1.28,3.81,-8.13,6.53,0.00,79,1.40,23.00,0.00,939,0.24,174,13.84,15.73,3.12,25.00
152986,35.78,3.14,0.00,1.26,3.54,-7.98,6.67,0.00,79,1.54,23.00,0.00,903,0.23,176,13.92,15.85,0.78,25.00
153304,38.55,3.14,0.00,1.26,3.54,-7.69,6.82,0.00,79,1.35,23.00,0.00,792,0.27,176,13.92,15.96,0.78,25.00
153622,43.69,3.53,0.00,1.32,4.04,-6.82,7.69,0.00,79,1.12,23.00,0.00,658,0.37,176,13.84,16.08,0.78,25.00
153941,44.15,3.92,0.00,1.28,3.99,-5.66,9.00,0.00,79,1.19,23.00,0.00,618,0.40,176,13.84,16.54,0.78,25.00
154259,46.64,3.92,0.00,1.34,4.26,-4.50,10.16,0.00,79,1.18,23.00,0.00,552,0.48,176,13.52,17.00,0.78,25.00
154577,38.26,4.31,0.00,1.30,3.99,-3.92,10.74,0.00,79,1.18,21.00,0.00,616,0.38,176,13.68,17.46,0.78,25.00
154896,39.89,4.71,0.00,1.34,4.56,-3.92,10.74,0.00,79,1.26,17.00,0.00,590,0.46,176,13.44,17.57,0.78,25.00
155215,35.62,4.71,0.00,1.30,4.02,-3.48,11.17,0.00,79,1.40,22.00,0.00,604,0.40,176,13.76,17.92,0.78,25.00
155534,40.31,5.10,0.00,1.34,4.59,-3.63,11.03,0.00,79,1.24,17.00,0.00,580,0.45,176,13.60,17.92,0.78,25.00
155853,39.25,5.10,0.00,1.38,4.65,-3.48,11.17,0.00,79,1.35,16.00,0.00,634,0.44,176,13.92,18.03,0.78,25.00
156172,39.64,5.10,0.00,1.36,4.59,-3.48,11.17,0.00,79,1.40,17.50,0.00,624,0.44,176,13.92,17.80,0.78,25.00
156491,43.45,5.49,0.00,1.38,5.03,-3.63,11.03,0.00,79,1.44,11.50,0.00,655,0.46,176,13.76,17.57,0.78,25.00
156809,42.72,5.49,0.00,1.42,5.44,-3.77,10.88,0.00,79,1.37,12.50,0.00,643,0.47,176,13.92,17.69,0.78,25.00
157128,39.01,5.88,0.00,1.44,5.57,-3.77,10.88,0.00,79,1.59,11.00,0.00,784,0.43,176,13.84,17.34,0.78,25.00
157447,41.38,5.88,0.00,1.44,5.86,-4.35,10.45,0.00,79,1.71,11.00,0.00,800,0.43,176,13.92,17.11,2.34,25.00
157766,43.17,5.88,0.00,1.46,5.96,-4.79,10.01,0.00,79,1.84,11.00,0.00,861,0.42,176,13.92,17.00,3.91,25.00
158085,44.95,5.88,0.00,1.48,6.22,-4.79,9.87,0.00,79,1.90,11.00,0.00,889,0.43,176,13.92,16.54,5.47,25.00
158403,38.58,5.88,0.00,1.48,6.29,-5.37,9.43,0.00,79,2.15,11.00,0.00,1007,0.37,176,13.92,16.77,7.03,25.00
158723,40.68,5.88,0.00,1.50,6.35,-6.09,8.71,0.00,79,2.10,11.00,0.00,1109,0.35,176,13.92,15.85,7.81,25.00
159041,42.19,5.88,0.00,1.50,6.50,-6.53,8.13,0.00,79,2.17,11.00,0.00,1150,0.34,176,13.92,15.27,9.38,25.00
159361,41.62,5.88,0.00,1.50,6.32,-6.96,7.84,0.00,79,2.22,11.00,0.00,1174,0.33,176,13.92,15.16,10.16,25.00
159679,43.05,5.88,0.00,1.50,6.46,-7.11,7.55,0.00,79,2.31,11.00,0.00,1186,0.33,176,13.84,14.93,10.94,25.00
159997,42.78,5.49,0.00,1.48,6.22,-7.55,7.25,0.00,79,2.31,11.00,0.00,1204,0.31,176,13.92,14.93,10.94,25.00
160317,42.77,5.49,0.00,1.46,6.02,-7.55,7.11,0.00,79,2.30,12.50,0.00,1200,0.30,176,13.92,14.81,11.72,25.00
160635,40.99,5.10,0.00,1.44,5.83,-7.69,6.96,0.00,79,2.11,13.50,0.00,1220,0.28,178,13.84,14.70,12.50,25.00
160954,41.49,5.10,0.00,1.44,5.73,-7.98,6.67,0.00,79,2.10,12.00,0.00,1250,0.28,178,13.92,14.70,12.50,25.00
161273,42.12,4.71,0.00,1.44,5.57,-8.27,6.38,0.00,79,2.13,13.50,0.00,1246,0.27,178,14.00,14.70,12.50,25.00
161590,41.33,4.31,0.00,1.42,5.25,-8.42,6.24,0.00,79,2.12,15.50,0.00,1240,0.25,178,13.84,14.70,10.94,25.00
161909,40.64,4.31,0.00,1.40,5.03,-8.56,6.09,0.00,79,2.08,16.50,0.00,1235,0.24,178,14.00,14.59,9.38,25.00
162227,40.40,4.31,0.00,1.38,4.97,-8.56,6.09,0.00,79,2.01,19.50,0.00,1176,0.25,178,13.92,14.70,7.81,25.00
162546,38.93,3.92,0.00,1.38,4.79,-8.42,6.24,0.00,79,2.00,19.00,0.00,1155,0.25,178,13.84,14.70,7.03,25.00
162866,38.40,3.92,0.00,1.36,4.67,-8.56,6.24,0.00,79,1.98,18.50,0.00,1158,0.24,178,14.00,14.81,6.25,25.00
163184,37.81,3.92,0.00,1.34,4.42,-8.42,6.24,0.00,79,1.94,19.00,0.00,1138,0.24,178,13.92,14.93,5.47,25.00
163504,36.12,3.92,0.00,1.32,4.26,-8.56,6.24,0.00,79,1.93,19.00,0.00,1129,0.23,178,13.92,15.04,4.69,25.00
163822,36.73,3.53,0.00,1.30,4.15,-8.56,6.09,0.00,79,1.85,19.50,0.00,1082,0.23,178,14.00,15.04,3.91,25.00
164141,36.46,3.53,0.00,1.30,4.04,-8.42,6.24,0.00,79,1.78,23.00,0.00,1041,0.23,178,14.00,15.04,3.91,25.00
164459,34.16,3.14,0.00,1.28,3.76,-8.56,6.24,0.00,79,1.54,21.50,0.00,1034,0.22,178,13.92,15.16,3.12,25.00
164778,37.03,3.14,0.00,1.26,3.78,-8.42,6.24,0.00,79,1.47,23.00,0.00,986,0.22,178,14.00,15.27,3.12,25.00
165096,34.22,3.14,0.00,1.28,3.68,-8.27,6.38,0.00,79,1.42,23.00,0.00,952,0.23,178,14.00,15.50,0.78,25.00
165415,36.29,3.14,0.00,1.26,3.47,-8.13,6.53,0.00,79,1.33,23.00,0.00,900,0.23,178,13.92,15.73,0.78,25.00
165734,37.08,3.14,0.00,1.26,3.52,-7.84,6.82,0.00,79,1.22,23.50,0.00,816,0.26,178,13.92,15.85,0.78,25.00
166053,44.73,3.53,0.00,1.32,3.97,-7.11,7.25,0.00,79,1.16,23.00,0.00,687,0.35,178,14.00,16.08,0.78,25.00
166371,43.31,3.92,0.00,1.28,3.81,-6.09,8.42,0.00,79,1.24,23.00,0.00,642,0.36,178,13.84,16.54,0.78,25.00
166690,48.00,4.31,0.00,1.34,4.26,-5.22,9.43,0.00,79,1.13,23.00,0.00,563,0.45,178,13.44,16.88,0.78,25.00
167009,37.24,3.92,0.00,1.30,3.83,-4.35,10.30,0.00,79,1.21,20.50,0.00,630,0.38,178,13.60,17.46,0.78,25.00
167328,43.93,4.31,0.00,1.30,4.29,-4.06,10.45,0.00,79,1.19,23.00,0.00,505,0.49,178,13.12,17.46,0.78,25.00
167648,34.11,4.31,0.00,1.32,4.02,-3.77,11.03,0.00,79,1.17,16.50,0.00,639,0.38,178,13.76,17.69,0.78,25.00
167966,40.93,4.71,0.00,1.34,4.48,-3.63,10.88,0.00,79,1.19,18.00,0.00,618,0.42,178,13.84,18.15,0.78,25.00
168285,40.48,5.10,0.00,1.36,4.82,-3.48,11.17,0.00,79,1.30,16.00,0.00,637,0.45,178,13.76,17.80,0.78,25.00
168603,38.68,5.10,0.00,1.38,4.73,-3.63,11.03,0.00,79,1.41,16.00,0.00,659,0.43,178,13.92,17.80,0.78,25.00
168922,40.82,5.10,0.00,1.38,4.88,-3.77,10.88,0.00,79,1.50,15.00,0.00,669,0.44,178,13.84,17.92,0.78,25.00
169241,44.79,5.88,0.00,1.40,5.25,-3.92,10.74,0.00,79,1.47,16.50,0.00,689,0.45,180,14.08,17.46,0.78,25.00
169559,46.08,5.49,0.00,1.42,5.41,-4.06,10.59,0.00,79,1.54,11.50,0.00,686,0.47,180,13.84,17.11,0.78,25.00
169877,57.16,5.88,0.00,1.48,6.32,-3.77,10.88,0.00,79,1.45,19.00,0.00,608,0.62,180,13.68,17.11,0.78,25.00
170196,34.54,5.88,0.00,1.44,5.57,-3.92,10.88,0.00,79,1.57,11.00,0.00,840,0.40,180,13.84,17.46,0.78,25.00
170514,42.80,5.88,0.00,1.46,6.02,-4.79,10.01,0.00,79,1.82,11.00,0.00,844,0.43,180,13.92,16.31,2.34,25.00
170833,41.69,5.88,0.00,1.48,6.19,-5.08,9.58,0.00,79,2.07,11.00,0.00,952,0.39,180,13.84,16.42,3.91,25.00
171152,42.62,5.88,0.00,1.50,6.57,-5.80,9.00,0.00,79,2.00,11.00,0.00,1041,0.37,180,13.92,16.19,5.47,25.00
171471,44.05,5.88,0.00,1.50,6.72,-6.24,8.56,0.00,79,2.11,11.00,0.00,1071,0.37,180,13.92,15.62,7.03,25.00
171789,43.22,5.88,0.00,1.50,6.65,-6.67,8.13,0.00,79,2.22,11.00,0.00,1142,0.35,180,13.92,15.39,7.81,25.00
172108,41.97,5.49,0.00,1.50,6.35,-7.11,7.55,0.00,79,2.34,11.00,0.00,1217,0.32,180,13.84,15.04,9.38,25.00
172426,42.58,5.49,0.00,1.46,6.09,-7.69,6.96,0.00,79,2.14,11.00,0.00,1243,0.29,180,13.92,14.81,10.16,25.00
172745,43.01,5.10,0.00,1.48,6.09,-7.84,6.82,0.00,79,2.09,11.00,0.00,1247,0.30,180,13.84,14.70,10.94,25.00
173064,42.26,5.10,0.00,1.46,5.89,-7.98,6.67,0.00,79,2.11,13.00,0.00,1224,0.29,180,13.84,14.70,10.94,25.00
173384,43.35,5.10,0.00,1.44,5.83,-8.13,6.53,0.00,79,2.10,13.00,0.00,1240,0.28,180,13.84,14.70,11.72,25.00
173702,41.69,4.71,0.00,1.44,5.54,-8.27,6.38,0.00,79,2.14,15.50,0.00,1257,0.27,180,13.92,14.70,12.50,25.00
