Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
57061,-0.78,9.38,14.70,13.76,192,0.24,925,0.00,16.00,1.58,93,0.00,6.53,-8.13,3.51,1.26,0.00,2.75,35.68
57380,-0.78,9.38,14.70,13.84,192,0.24,921,0.00,16.50,1.57,93,0.00,6.53,-8.13,3.78,1.26,0.00,2.75,37.38
57697,-0.78,9.38,14.70,13.84,192,0.24,923,0.00,16.00,1.58,93,0.00,6.53,-8.13,3.41,1.24,0.00,2.75,37.97
58016,-0.78,9.38,14.70,13.76,192,0.24,925,0.00,16.00,1.57,93,0.00,6.53,-8.13,3.63,1.26,0.00,2.75,37.16
58334,-0.78,9.38,14.70,13.84,192,0.26,897,0.00,17.50,1.53,93,0.00,6.53,-8.13,3.70,1.24,0.00,2.75,40.49
58654,-0.78,9.38,14.70,13.84,192,0.22,923,0.00,16.50,1.58,93,0.00,6.53,-8.13,3.55,1.24,0.00,2.75,34.57
58973,-0.78,9.38,14.70,13.84,192,0.24,899,0.00,17.50,1.53,93,0.00,6.53,-8.13,3.62,1.24,0.00,2.75,37.21
59291,-0.78,9.38,14.70,13.76,192,0.25,904,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.49,1.26,0.00,2.75,39.06
59610,-0.78,9.38,14.70,13.84,192,0.23,921,0.00,16.50,1.57,93,0.00,6.53,-8.13,3.86,1.26,0.00,2.75,36.70
59929,-0.78,9.38,14.70,13.84,192,0.25,915,0.00,17.00,1.56,93,0.00,6.53,-8.13,3.49,1.24,0.00,2.75,38.54
60247,-0.78,9.38,14.70,13.84,192,0.23,918,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.55,1.26,0.00,2.75,36.64
60567,0.00,9.38,14.70,13.84,192,0.26,906,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.78,1.26,0.00,2.75,39.22
60885,-0.78,9.38,14.70,13.76,192,0.22,925,0.00,16.50,1.58,93,0.00,6.53,-8.13,3.55,1.26,0.00,2.75,34.50
61205,0.00,9.38,14.70,13.84,192,0.25,902,0.00,17.50,1.54,93,0.00,6.53,-8.13,3.57,1.24,0.00,2.75,38.43
61523,-0.78,9.38,14.70,13.76,192,0.26,901,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.49,1.26,0.00,2.75,39.22
61842,0.00,9.38,14.70,13.84,192,0.24,894,0.00,17.50,1.63,93,0.00,6.53,-8.13,3.86,1.26,0.00,2.75,37.75
62161,0.00,9.38,14.70,13.76,192,0.25,888,0.00,17.50,1.52,93,0.00,6.53,-8.13,3.68,1.26,0.00,2.75,36.34
62479,0.00,9.38,14.70,13.84,192,0.24,915,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.57,1.26,0.00,2.75,36.92
62799,0.00,9.38,14.70,13.76,192,0.24,906,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.49,1.24,0.00,2.75,37.26
63116,0.00,9.38,14.70,13.84,192,0.22,913,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.37,1.26,0.00,2.75,34.65
63435,0.00,9.38,14.70,13.84,192,0.24,923,0.00,16.00,1.58,93,0.00,6.53,-8.13,3.78,1.26,0.00,2.75,37.75
63754,0.00,9.38,14.70,13.84,192,0.24,918,0.00,16.50,1.57,93,0.00,6.53,-8.13,3.39,1.24,0.00,2.75,37.42
64072,0.00,9.38,14.70,13.76,192,0.24,921,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.63,1.26,0.00,2.75,37.60
64390,0.00,9.38,14.70,13.84,192,0.25,889,0.00,18.50,1.52,93,0.00,6.53,-8.13,3.59,1.24,0.00,2.75,35.42
64709,0.00,9.38,14.70,13.84,192,0.22,912,0.00,17.00,1.56,93,0.00,6.53,-8.13,3.55,1.26,0.00,2.75,35.22
65028,0.78,9.38,14.70,13.84,192,0.25,890,0.00,18.00,1.56,93,0.00,6.53,-8.13,3.78,1.26,0.00,2.75,38.91
65347,0.78,9.38,14.81,13.76,192,0.25,900,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.47,1.26,0.00,2.75,39.02
65665,0.78,9.38,14.81,13.84,192,0.23,912,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.70,1.26,0.00,2.75,36.51
65984,0.78,9.38,14.70,13.84,192,0.24,893,0.00,17.50,1.52,93,0.00,6.67,-8.13,3.49,1.24,0.00,2.75,34.28
66302,0.78,9.38,14.70,13.84,194,0.23,903,0.00,17.00,1.54,93,0.00,6.53,-7.98,3.47,1.26,0.00,2.75,35.47
66622,0.78,9.38,14.70,13.76,194,0.25,884,0.00,18.00,1.55,93,0.00,6.53,-7.98,3.78,1.26,0.00,2.75,39.09
66940,0.78,9.38,14.70,13.84,194,0.24,907,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.39,1.24,0.00,2.75,37.29
67260,0.78,9.38,14.70,13.84,194,0.23,910,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.59,1.26,0.00,2.75,36.20
67578,0.78,9.38,14.70,13.92,194,0.25,909,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.57,1.26,0.00,2.75,36.92
67896,0.78,9.38,14.70,13.84,194,0.22,913,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.45,1.24,0.00,2.75,35.14
68215,1.56,9.38,14.70,13.92,194,0.24,894,0.00,17.50,1.56,93,0.00,6.53,-8.13,3.68,1.26,0.00,2.75,37.84
68535,1.56,9.38,14.70,13.84,194,0.24,907,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.39,1.26,0.00,2.75,37.81
68854,1.56,9.38,14.70,13.84,194,0.23,924,0.00,16.00,1.58,93,0.00,6.53,-8.13,3.68,1.26,0.00,2.75,35.35
69172,1.56,9.38,14.70,13.76,194,0.24,923,0.00,16.00,1.58,93,0.00,6.53,-8.13,3.41,1.24,0.00,2.75,36.88
69491,1.56,9.38,14.70,13.76,194,0.23,931,0.00,16.00,1.57,93,0.00,6.53,-8.13,3.47,1.26,0.00,2.75,35.36
69810,1.56,9.38,14.59,13.68,194,0.23,922,0.00,16.50,1.57,93,0.00,6.53,-8.13,3.49,1.24,0.00,2.75,35.57
70128,1.56,9.38,14.59,13.84,194,0.22,924,0.00,17.00,1.58,93,0.00,6.53,-8.13,3.47,1.26,0.00,2.75,35.31
70448,1.56,9.38,14.59,13.76,194,0.24,905,0.00,17.50,1.54,93,0.00,6.53,-8.13,3.49,1.24,0.00,2.75,36.94
70766,1.56,9.38,14.70,13.84,194,0.23,898,0.00,17.50,1.52,93,0.00,6.53,-8.13,3.39,1.26,0.00,2.75,35.72
71086,1.56,9.38,14.70,13.76,194,0.22,917,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.57,1.26,0.00,2.75,36.62
71403,1.56,9.38,14.70,13.84,194,0.23,916,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.34,1.24,0.00,2.75,36.63
71723,1.56,9.38,14.70,13.84,194,0.22,929,0.00,16.00,1.59,93,0.00,6.53,-8.13,3.57,1.24,0.00,2.75,34.39
72041,1.56,9.38,14.70,13.84,194,0.23,892,0.00,18.00,1.52,93,0.00,6.53,-8.13,3.41,1.24,0.00,2.75,33.54
72361,1.56,9.38,14.70,13.84,194,0.22,903,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.45,1.24,0.00,2.75,35.17
72680,1.56,9.38,14.70,13.68,194,0.26,907,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.68,1.26,0.00,2.75,38.14
72998,2.34,9.38,14.81,13.84,194,0.24,899,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.37,1.24,0.00,2.75,38.13
73317,2.34,9.38,14.70,13.84,194,0.22,909,0.00,16.50,1.54,93,0.00,6.53,-8.13,3.34,1.26,0.00,2.75,34.75
73635,2.34,9.38,14.70,13.84,194,0.23,896,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.49,1.24,0.00,2.75,36.63
73954,2.34,9.38,14.70,13.84,194,0.22,906,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.30,1.24,0.00,2.75,34.33
74273,2.34,9.38,14.70,13.68,194,0.23,898,0.00,17.00,1.57,93,0.00,6.53,-8.13,3.57,1.26,0.00,2.75,36.49
74592,2.34,9.38,14.70,13.84,194,0.24,889,0.00,17.50,1.52,93,0.00,6.53,-8.13,3.34,1.24,0.00,2.75,37.44
74911,3.12,9.38,14.81,13.84,194,0.22,920,0.00,16.00,1.56,93,0.00,6.53,-8.13,3.34,1.24,0.00,2.75,34.33
75229,3.12,9.38,14.81,13.84,194,0.25,904,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.59,1.24,0.00,2.75,37.35
75548,3.12,9.38,14.70,13.84,194,0.22,908,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.53,1.24,0.00,2.75,35.02
75867,3.12,9.38,14.70,13.92,194,0.23,914,0.00,16.50,1.59,93,0.00,6.53,-8.13,3.57,1.26,0.00,2.75,36.00
76186,3.12,9.38,14.59,13.84,194,0.24,927,0.00,15.50,1.58,93,0.00,6.53,-8.13,3.37,1.26,0.00,2.75,34.17
76505,3.12,9.38,14.59,13.92,194,0.22,926,0.00,16.00,1.58,93,0.00,6.53,-8.13,3.59,1.26,0.00,2.75,34.89
76822,2.34,9.38,14.47,13.84,194,0.24,908,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.37,1.24,0.00,2.75,37.82
77143,2.34,9.38,14.59,13.84,194,0.22,920,0.00,16.50,1.57,93,0.00,6.53,-8.13,3.63,1.26,0.00,2.75,34.26
77460,2.34,10.16,14.59,13.76,194,0.23,898,0.00,17.50,1.53,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,36.32
77779,2.34,10.16,14.70,13.76,194,0.22,906,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.32,1.24,0.00,2.75,34.47
78098,2.34,10.16,14.59,13.84,194,0.22,884,0.00,18.50,1.55,93,0.00,6.53,-8.13,3.37,1.24,0.00,2.75,34.93
78417,2.34,10.16,14.70,13.84,194,0.23,890,0.00,17.50,1.52,93,0.00,6.53,-8.13,3.32,1.24,0.00,2.75,36.24
78735,2.34,10.16,14.70,13.76,194,0.22,923,0.00,15.50,1.58,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,34.34
79054,2.34,10.16,14.70,13.84,194,0.23,892,0.00,17.50,1.52,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,34.12
79373,3.12,10.16,14.81,13.84,194,0.23,897,0.00,17.00,1.42,93,0.00,6.53,-8.13,3.53,1.24,0.00,2.75,35.58
79691,3.12,10.16,14.70,13.76,194,0.22,901,0.00,17.00,1.58,93,0.00,6.53,-8.13,3.39,1.24,0.00,2.75,34.41
80011,3.12,10.16,14.70,13.84,194,0.23,904,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.34,1.24,0.00,2.75,36.56
80330,3.12,10.16,14.70,13.84,196,0.22,926,0.00,15.50,1.58,93,0.00,6.53,-8.13,3.55,1.24,0.00,2.75,34.54
80648,3.12,10.16,14.70,13.76,196,0.22,907,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,36.49
80967,3.12,10.16,14.70,13.84,196,0.22,910,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.53,1.26,0.00,2.75,34.98
81286,3.12,10.16,14.70,13.84,196,0.22,906,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.34,1.22,0.00,2.75,35.10
81604,3.12,10.16,14.70,13.84,196,0.21,911,0.00,17.00,1.56,93,0.00,6.38,-8.13,3.23,1.24,0.00,2.75,33.95
81922,3.12,10.16,14.59,13.84,196,0.22,906,0.00,17.00,1.55,93,0.00,6.38,-8.27,3.47,1.24,0.00,2.75,35.54
82241,2.34,10.16,14.59,13.76,196,0.23,896,0.00,17.00,1.42,93,0.00,6.53,-8.13,3.28,1.22,0.00,2.75,35.42
82561,2.34,10.16,14.59,13.76,196,0.22,899,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.32,1.26,0.00,2.75,34.72
82880,3.12,10.16,14.70,13.84,196,0.23,896,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.39,1.24,0.00,2.75,35.50
83198,3.12,10.16,14.70,13.84,196,0.23,888,0.00,17.00,1.51,93,0.00,6.53,-8.13,3.30,1.26,0.00,2.75,34.96
83516,3.12,10.16,14.70,13.76,196,0.23,898,0.00,17.00,1.42,93,0.00,6.53,-8.13,3.55,1.24,0.00,2.75,35.43
83835,3.12,10.16,14.70,13.76,196,0.24,892,0.00,17.00,1.52,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,34.12
84154,3.12,10.16,14.70,13.84,196,0.22,895,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.34,1.24,0.00,2.75,35.03
84472,3.12,10.16,14.70,13.84,196,0.22,904,0.00,16.00,1.54,93,0.00,6.53,-8.13,3.45,1.26,0.00,2.75,35.87
84791,3.12,10.16,14.70,13.76,196,0.22,900,0.00,16.50,1.43,93,0.00,6.53,-8.13,3.25,1.22,0.00,2.75,35.09
85110,3.12,10.16,14.70,13.84,196,0.22,901,0.00,16.50,1.54,93,0.00,6.53,-8.13,3.34,1.26,0.00,2.75,34.85
85429,3.12,10.16,14.70,13.84,196,0.23,884,0.00,17.00,1.62,93,0.00,6.53,-8.13,3.39,1.24,0.00,2.75,35.84
85748,3.12,10.16,14.70,13.76,196,0.23,909,0.00,16.00,1.55,93,0.00,6.53,-8.13,3.30,1.26,0.00,2.75,34.19
86067,3.91,10.16,14.70,13.84,196,0.22,916,0.00,15.50,1.56,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,34.54
86386,3.91,10.16,14.70,13.84,196,0.23,920,0.00,15.50,1.57,93,0.00,6.53,-8.13,3.32,1.22,0.00,2.75,35.66
86704,3.91,10.16,14.70,13.76,196,0.22,912,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.34,1.26,0.00,2.75,34.42
87023,3.12,10.16,14.59,13.84,196,0.23,890,0.00,17.00,1.52,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,36.77
87340,3.12,10.16,14.70,13.84,196,0.24,908,0.00,16.50,1.54,93,0.00,6.53,-8.13,3.32,1.24,0.00,2.75,34.55
87660,3.12,10.16,14.59,13.76,196,0.22,937,0.00,15.00,1.60,93,0.00,6.53,-8.13,3.47,1.26,0.00,2.75,34.83
87979,3.12,10.94,14.59,13.84,196,0.22,930,0.00,15.50,1.59,93,0.00,6.38,-8.27,3.28,1.22,0.00,2.75,35.71
88298,3.12,10.94,14.59,13.84,196,0.22,929,0.00,16.00,1.59,93,0.00,6.38,-8.27,3.47,1.24,0.00,2.75,34.88
88616,3.12,10.94,14.59,13.84,196,0.22,934,0.00,16.00,1.59,93,0.00,6.38,-8.27,3.28,1.22,0.00,2.75,34.85
88935,2.34,10.94,14.59,13.84,196,0.22,929,0.00,16.50,1.59,93,0.00,6.38,-8.27,3.42,1.26,0.00,2.75,35.88
89254,2.34,10.94,14.59,13.76,196,0.23,901,0.00,17.50,1.54,93,0.00,6.38,-8.27,3.39,1.24,0.00,2.75,36.18
89573,2.34,10.94,14.59,13.84,196,0.21,924,0.00,16.50,1.58,93,0.00,6.38,-8.27,3.30,1.24,0.00,2.75,33.55
89891,2.34,10.94,14.59,13.76,196,0.22,896,0.00,18.00,1.53,93,0.00,6.38,-8.27,3.34,1.22,0.00,2.75,35.34
90208,2.34,10.94,14.59,13.76,196,0.23,905,0.00,17.00,1.54,93,0.00,6.38,-8.27,3.28,1.24,0.00,2.75,34.99
90527,2.34,10.94,14.70,13.84,196,0.22,908,0.00,17.00,1.55,93,0.00,6.38,-8.13,3.45,1.24,0.00,2.75,35.15
90846,2.34,10.94,14.70,13.76,196,0.22,910,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.32,1.22,0.00,2.75,34.73
91166,2.34,10.94,14.70,13.68,196,0.21,916,0.00,16.50,1.56,93,0.00,6.38,-8.27,3.21,1.24,0.00,2.35,33.72
91485,2.34,10.94,14.70,13.84,196,0.22,874,0.00,19.50,1.49,93,0.00,6.38,-8.27,3.32,1.22,0.00,2.35,35.26
91803,2.34,10.94,14.70,13.68,196,0.22,899,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.32,1.26,0.00,2.75,34.88
92122,3.12,10.94,14.70,13.84,198,0.24,889,0.00,17.00,1.52,93,0.00,6.53,-8.13,3.65,1.26,0.00,2.75,36.96
92441,3.12,10.94,14.81,13.68,198,0.24,880,0.00,17.50,1.50,93,0.00,6.67,-7.98,3.49,1.24,0.00,2.75,33.99
92759,3.12,10.94,14.81,13.84,198,0.22,917,0.00,15.50,1.57,93,0.00,6.53,-8.13,3.42,1.24,0.00,2.75,34.30
93078,3.12,10.94,14.70,13.76,198,0.23,904,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.41,1.24,0.00,2.75,36.27
93397,3.12,10.94,14.59,13.84,198,0.23,920,0.00,16.00,1.57,93,0.00,6.53,-8.13,3.34,1.26,0.00,2.75,34.12
93716,3.12,10.94,14.59,13.76,198,0.22,944,0.00,14.50,1.61,93,0.00,6.53,-8.13,3.59,1.26,0.00,2.75,35.78
94035,3.12,10.94,14.59,13.84,198,0.23,924,0.00,16.00,1.58,93,0.00,6.53,-8.13,3.32,1.24,0.00,2.75,36.83
94354,2.34,10.94,14.47,13.84,198,0.23,922,0.00,16.50,1.57,93,0.00,6.53,-8.13,3.76,1.26,0.00,2.75,36.40
94673,2.34,10.94,14.47,13.84,198,0.22,934,0.00,16.00,1.59,93,0.00,6.53,-8.13,3.28,1.22,0.00,2.75,33.99
94991,1.56,10.94,14.59,13.84,198,0.21,935,0.00,16.00,1.59,93,0.00,6.38,-8.27,3.28,1.24,0.00,2.75,33.96
95311,1.56,10.94,14.47,13.76,198,0.22,928,0.00,16.50,1.56,93,0.00,6.38,-8.27,3.37,1.24,0.00,2.75,35.38
95628,1.56,10.94,14.59,13.84,198,0.22,916,0.00,17.00,1.56,93,0.00,6.38,-8.27,3.34,1.26,0.00,2.75,35.05
95948,1.56,10.94,14.70,13.84,198,0.23,894,0.00,18.00,1.63,93,0.00,6.53,-8.13,3.37,1.22,0.00,2.75,35.49
96266,1.56,10.94,14.70,13.84,198,0.23,906,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.25,1.24,0.00,2.75,33.77
96584,1.56,10.94,14.70,13.92,198,0.23,896,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.55,1.24,0.00,2.75,35.70
96904,1.56,10.94,14.59,13.76,198,0.21,910,0.00,16.50,1.52,93,0.00,6.53,-8.13,3.32,1.22,0.00,2.75,34.94
97223,1.56,10.94,14.70,13.84,198,0.22,898,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.32,1.26,0.00,2.75,34.75
97542,1.56,10.94,14.70,13.84,198,0.23,895,0.00,17.00,1.64,93,0.00,6.53,-8.13,3.34,1.22,0.00,2.75,35.55
97861,1.56,10.94,14.70,13.76,198,0.22,913,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.30,1.26,0.00,2.75,33.88
98180,1.56,10.94,14.70,13.84,198,0.22,908,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.57,1.26,0.00,2.75,36.96
98498,1.56,11.72,14.59,13.76,198,0.23,901,0.00,17.00,1.43,93,0.00,6.53,-8.13,3.28,1.22,0.00,2.75,35.80
98817,1.56,11.72,14.59,13.76,198,0.22,912,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.34,1.26,0.00,2.75,34.42
99136,1.56,11.72,14.70,13.84,198,0.23,896,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.37,1.24,0.00,2.75,35.36
99455,1.56,11.72,14.70,13.84,198,0.22,918,0.00,16.00,1.57,93,0.00,6.53,-8.13,3.32,1.24,0.00,2.75,33.86
99773,1.56,11.72,14.59,13.68,198,0.23,898,0.00,17.00,1.56,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,35.59
100092,0.78,11.72,14.59,13.84,198,0.22,918,0.00,16.00,1.57,93,0.00,6.53,-8.13,3.25,1.24,0.00,2.75,34.71
100411,1.56,11.72,14.70,13.84,198,0.22,916,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.57,1.24,0.00,2.75,34.97
100730,1.56,11.72,14.70,13.76,198,0.24,891,0.00,17.00,1.52,93,0.00,6.53,-8.13,3.49,1.24,0.00,2.75,34.37
101049,1.56,11.72,14.70,13.76,198,0.22,898,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.32,1.24,0.00,2.75,34.58
101367,1.56,11.72,14.70,13.68,198,0.23,893,0.00,17.00,1.56,93,0.00,6.53,-8.13,3.49,1.24,0.00,2.75,35.88
101685,1.56,11.72,14.70,13.84,198,0.23,898,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.30,1.24,0.00,2.75,35.69
102004,1.56,11.72,14.70,13.84,198,0.22,922,0.00,15.50,1.55,93,0.00,6.53,-8.13,3.28,1.24,0.00,2.75,33.89
102322,1.56,11.72,14.70,13.84,198,0.22,908,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.39,1.24,0.00,2.75,35.12
102639,1.56,11.72,14.70,13.84,198,0.22,911,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.34,1.24,0.00,2.75,33.98
102957,0.78,11.72,14.59,13.84,198,0.24,896,0.00,17.00,1.56,93,0.00,6.53,-8.13,3.65,1.24,0.00,2.75,37.52
103276,0.78,11.72,14.70,13.84,198,0.23,928,0.00,15.50,1.58,93,0.00,6.53,-8.13,3.34,1.26,0.00,2.75,33.83
103593,0.78,11.72,14.59,13.76,198,0.22,937,0.00,15.50,1.60,93,0.00,6.38,-8.13,3.49,1.26,0.00,2.75,35.82
103912,0.78,11.72,14.59,13.84,198,0.22,924,0.00,16.50,1.58,93,0.00,6.38,-8.27,3.30,1.24,0.00,2.75,35.83
104230,0.78,11.72,14.59,13.76,198,0.21,936,0.00,15.50,1.60,93,0.00,6.38,-8.13,3.39,1.24,0.00,2.75,33.64
104549,0.00,11.72,14.59,13.76,198,0.22,918,0.00,17.00,1.55,93,0.00,6.38,-8.27,3.32,1.24,0.00,2.75,35.10
104866,0.00,11.72,14.59,13.84,198,0.21,908,0.00,17.00,1.55,93,0.00,6.38,-8.27,3.28,1.26,0.00,2.75,34.72
105184,0.00,11.72,14.59,13.84,198,0.23,889,0.00,18.50,1.63,93,0.00,6.53,-8.13,3.37,1.24,0.00,2.35,35.80
105502,0.00,11.72,14.70,13.68,198,0.23,910,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.21,1.24,0.00,2.35,33.41
105819,0.00,11.72,14.70,13.84,198,0.22,899,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.45,1.24,0.00,2.35,34.42
106138,0.00,11.72,14.70,13.84,198,0.23,888,0.00,17.00,1.52,93,0.00,6.53,-8.13,3.34,1.24,0.00,2.35,32.98
106456,0.00,11.72,14.70,13.84,198,0.22,896,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.28,1.24,0.00,2.75,33.77
106773,0.78,11.72,14.70,13.68,198,0.23,894,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.65,1.26,0.00,2.75,38.37
107091,0.78,11.72,14.70,13.84,198,0.24,885,0.00,17.00,1.51,93,0.00,6.67,-7.98,3.39,1.24,0.00,2.75,37.39
107409,0.78,11.72,14.70,13.76,198,0.22,911,0.00,16.00,1.55,93,0.00,6.53,-7.98,3.37,1.26,0.00,2.75,34.03
107728,0.78,11.72,14.70,13.84,198,0.23,900,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.41,1.24,0.00,2.75,35.36
108046,0.78,11.72,14.70,13.76,198,0.24,901,0.00,17.00,1.53,93,0.00,6.53,-8.13,3.37,1.26,0.00,2.75,35.25
108364,0.78,11.72,14.59,13.84,198,0.22,930,0.00,15.00,1.59,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,35.08
108683,0.78,11.72,14.59,13.84,199,0.23,910,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.34,1.24,0.00,2.75,36.36
109001,0.00,11.72,14.59,13.84,199,0.24,909,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.76,1.26,0.00,2.75,36.95
109318,0.00,11.72,14.59,13.76,199,0.23,914,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.39,1.24,0.00,2.75,34.87
109637,0.00,11.72,14.59,13.84,199,0.22,909,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.34,1.24,0.00,2.75,34.19
109956,0.00,11.72,14.59,13.68,199,0.25,885,0.00,17.50,1.54,93,0.00,6.53,-8.13,3.49,1.24,0.00,2.75,36.36
110274,0.00,11.72,14.59,13.76,199,0.24,884,0.00,17.50,1.51,93,0.00,6.53,-8.13,3.30,1.24,0.00,2.75,37.18
110592,0.00,11.72,14.70,13.68,199,0.22,908,0.00,17.00,1.53,93,0.00,6.67,-7.98,3.42,1.26,0.00,2.75,35.18
110911,0.00,11.72,14.70,13.76,199,0.24,882,0.00,17.00,1.61,93,0.00,6.67,-7.98,3.49,1.24,0.00,2.75,37.53
111228,0.00,11.72,14.70,13.76,199,0.25,892,0.00,17.00,1.52,93,0.00,6.67,-7.98,3.39,1.26,0.00,2.75,34.96
111547,0.00,11.72,14.70,13.84,199,0.23,925,0.00,15.00,1.58,93,0.00,6.67,-7.98,3.65,1.26,0.00,2.75,34.90
111864,-0.78,11.72,14.59,13.84,199,0.24,918,0.00,15.50,1.54,93,0.00,6.53,-7.98,3.57,1.24,0.00,2.75,37.20
112182,-0.78,11.72,14.59,13.84,199,0.22,918,0.00,16.00,1.57,93,0.00,6.53,-8.13,3.37,1.26,0.00,2.75,34.53
112501,-1.56,11.72,14.47,13.84,199,0.24,888,0.00,17.50,1.52,93,0.00,6.53,-8.13,3.57,1.24,0.00,2.75,38.04
112818,-1.56,11.72,14.59,13.76,199,0.22,905,0.00,16.50,1.56,93,0.00,6.67,-8.13,3.34,1.26,0.00,2.75,34.46
113136,-1.56,11.72,14.59,13.84,199,0.24,908,0.00,16.50,1.55,93,0.00,6.67,-7.98,3.86,1.26,0.00,2.75,37.07
113454,-1.56,11.72,14.59,13.76,199,0.23,916,0.00,16.00,1.56,93,0.00,6.67,-7.98,3.32,1.24,0.00,2.75,35.55
113771,-1.56,11.72,14.59,13.76,199,0.23,899,0.00,17.00,1.53,93,0.00,6.67,-7.98,3.55,1.26,0.00,2.75,36.31
114090,-2.34,11.72,14.59,13.84,199,0.25,892,0.00,17.00,1.63,93,0.00,6.67,-7.98,3.55,1.24,0.00,2.75,38.12
114408,-2.34,11.72,14.59,13.84,199,0.25,893,0.00,17.00,1.52,93,0.00,6.67,-7.98,3.45,1.26,0.00,2.75,35.53
114725,-2.34,11.72,14.59,13.84,199,0.23,925,0.00,15.00,1.58,93,0.00,6.67,-7.98,3.76,1.26,0.00,2.75,34.94
115043,-2.34,11.72,14.59,13.76,199,0.25,910,0.00,16.50,1.53,93,0.00,6.53,-8.13,3.68,1.24,0.00,2.75,38.53
115361,-2.34,11.72,14.59,13.84,199,0.23,919,0.00,16.00,1.57,93,0.00,6.53,-8.13,3.63,1.26,0.00,2.75,37.13
