Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
116666,25.00,0.00,15.50,13.60,190,0.28,984,0.00,17.00,1.68,106,0.00,7.25,-7.40,4.55,1.36,0.00,3.92,41.02
116985,25.00,0.00,15.39,13.68,190,0.29,973,0.00,16.00,1.69,108,0.00,7.11,-7.55,4.66,1.36,0.00,3.92,41.82
117304,25.00,0.00,15.50,13.52,190,0.28,990,0.00,16.50,1.69,108,0.00,7.11,-7.55,4.46,1.34,0.00,3.92,40.17
117622,25.00,0.00,15.39,13.60,190,0.26,1008,0.00,16.50,1.72,108,0.00,6.96,-7.55,4.38,1.34,0.00,3.92,40.98
117941,25.00,0.00,15.39,13.68,190,0.27,988,0.00,16.00,1.70,108,0.00,6.96,-7.69,4.46,1.34,0.00,3.92,40.92
118260,25.00,0.00,15.39,13.68,190,0.25,1010,0.00,16.00,1.72,108,0.00,6.82,-7.69,4.24,1.34,0.00,3.53,39.65
118579,25.00,0.00,15.39,13.68,189,0.25,980,0.00,17.00,1.66,108,0.00,6.82,-7.84,4.27,1.32,0.00,3.53,40.73
118898,25.00,0.00,15.39,13.60,189,0.27,973,0.00,17.50,1.62,108,0.00,6.96,-7.84,4.33,1.34,0.00,3.53,39.02
119217,25.00,0.00,15.39,13.68,189,0.25,967,0.00,18.50,1.65,108,0.00,6.82,-7.84,4.08,1.32,0.00,3.53,39.65
119535,25.00,0.00,15.50,13.60,189,0.26,938,0.00,17.50,1.63,108,0.00,6.82,-7.84,4.11,1.30,0.00,3.53,39.56
119854,25.00,0.00,15.39,13.52,189,0.25,943,0.00,20.00,1.63,108,0.00,6.82,-7.84,3.95,1.28,0.00,3.53,38.80
120172,25.00,0.00,15.50,13.68,189,0.25,928,0.00,17.00,1.60,108,0.00,6.82,-7.84,3.97,1.30,0.00,3.53,38.52
120491,25.00,0.00,15.50,13.60,189,0.25,925,0.00,20.00,1.58,108,0.00,6.82,-7.84,3.84,1.28,0.00,3.53,38.34
120810,25.00,0.00,15.50,13.68,189,0.26,904,0.00,19.50,1.54,108,0.00,6.96,-7.69,4.00,1.30,0.00,3.53,38.26
121129,25.00,0.00,15.62,13.60,189,0.26,890,0.00,21.00,1.52,108,0.00,6.96,-7.69,3.87,1.28,0.00,3.14,39.77
121447,25.00,0.00,15.73,13.68,189,0.25,904,0.00,17.50,1.54,108,0.00,6.96,-7.69,3.77,1.28,0.00,3.53,37.86
121765,25.00,0.00,15.73,13.68,189,0.27,863,0.00,18.00,1.50,108,0.00,7.11,-7.55,3.97,1.30,0.00,3.53,39.37
122085,25.00,0.00,15.85,13.60,189,0.27,870,0.00,20.50,1.49,108,0.00,7.11,-7.40,3.95,1.30,0.00,3.53,41.74
122403,25.00,0.00,15.96,13.52,189,0.27,888,0.00,17.00,1.52,108,0.00,7.25,-7.40,3.90,1.30,0.00,3.53,38.24
122722,25.00,0.00,15.96,13.68,189,0.28,851,0.00,17.50,1.46,108,0.00,7.11,-7.40,3.97,1.30,0.00,3.53,39.98
123041,25.00,0.00,15.96,13.52,189,0.28,856,0.00,19.00,1.45,108,0.00,7.40,-7.25,4.03,1.30,0.00,3.53,40.90
123360,25.00,0.00,16.08,13.68,189,0.30,838,0.00,20.00,1.46,108,0.00,7.69,-6.96,4.05,1.32,0.00,3.92,39.89
123678,25.00,0.00,16.31,13.52,189,0.32,840,0.00,20.00,1.43,108,0.00,7.84,-6.82,4.30,1.34,0.00,3.92,41.83
123997,25.00,0.00,16.31,13.60,190,0.32,826,0.00,17.00,1.41,108,0.00,7.98,-6.67,4.49,1.34,0.00,3.92,41.73
124315,25.00,0.00,16.42,13.52,190,0.31,863,0.00,16.00,1.47,108,0.00,8.13,-6.53,4.52,1.34,0.00,3.92,41.30
124634,25.00,0.00,16.42,13.68,190,0.31,869,0.00,16.50,1.52,108,0.00,7.98,-6.67,4.49,1.36,0.00,4.31,41.02
124953,25.00,0.00,16.65,13.60,190,0.33,874,0.00,16.00,1.68,108,0.00,7.98,-6.67,4.90,1.38,0.00,4.31,42.18
125272,25.00,0.00,16.19,13.60,190,0.32,904,0.00,15.50,1.74,108,0.00,7.98,-6.67,4.87,1.38,0.00,4.31,43.07
125591,25.00,0.00,16.08,13.60,190,0.31,946,0.00,14.50,1.82,108,0.00,7.98,-6.67,4.72,1.38,0.00,4.31,40.05
125909,25.00,0.00,15.73,13.68,190,0.30,953,0.00,12.00,1.64,108,0.00,7.69,-6.96,4.87,1.36,0.00,4.31,42.44
126228,25.00,0.00,15.73,13.60,190,0.30,972,0.00,13.50,1.62,108,0.00,7.69,-6.96,4.75,1.38,0.00,4.31,40.49
126547,25.00,0.00,15.62,13.60,190,0.30,963,0.00,15.00,1.64,108,0.00,7.55,-7.11,4.75,1.38,0.00,4.31,42.36
126865,25.00,0.00,15.62,13.60,190,0.30,958,0.00,16.00,1.63,108,0.00,7.55,-7.11,4.84,1.38,0.00,3.92,41.19
127184,25.00,0.00,15.50,13.60,190,0.28,990,0.00,15.00,1.71,108,0.00,7.40,-7.25,4.66,1.36,0.00,3.92,39.95
127502,25.00,0.00,15.62,13.60,190,0.28,1005,0.00,14.50,1.72,108,0.00,7.25,-7.40,4.66,1.36,0.00,3.92,41.20
127820,25.00,0.00,15.50,13.60,190,0.28,1008,0.00,15.00,1.68,108,0.00,7.25,-7.40,4.60,1.36,0.00,3.92,39.86
128139,25.00,0.00,15.50,13.68,190,0.27,997,0.00,16.50,1.70,108,0.00,7.11,-7.55,4.46,1.34,0.00,3.92,40.63
128457,25.00,0.00,15.50,13.68,190,0.28,982,0.00,15.50,1.70,108,0.00,6.96,-7.69,4.57,1.36,0.00,3.92,41.10
128776,25.00,0.00,15.50,13.60,190,0.27,1011,0.00,16.00,1.73,108,0.00,6.96,-7.69,4.38,1.34,0.00,3.92,39.87
129095,25.00,0.00,15.50,13.60,190,0.25,999,0.00,17.00,1.70,108,0.00,6.96,-7.69,4.16,1.32,0.00,3.92,39.85
129413,25.00,0.00,15.39,13.60,190,0.27,974,0.00,17.00,1.66,108,0.00,6.82,-7.84,4.35,1.34,0.00,3.92,40.44
129732,25.00,0.00,15.50,13.68,192,0.25,980,0.00,17.00,1.69,108,0.00,6.96,-7.69,4.14,1.32,0.00,3.53,37.89
130051,25.00,0.00,15.50,13.68,192,0.27,964,0.00,17.00,1.64,108,0.00,6.82,-7.84,4.24,1.32,0.00,3.53,41.96
130370,25.00,0.00,15.39,13.52,192,0.25,977,0.00,17.00,1.67,108,0.00,6.96,-7.69,4.05,1.32,0.00,3.53,37.39
130689,25.00,0.00,15.50,13.60,192,0.25,973,0.00,17.00,1.65,108,0.00,6.82,-7.84,4.11,1.30,0.00,3.53,39.23
131008,25.00,0.00,15.50,13.60,192,0.26,966,0.00,17.50,1.62,108,0.00,6.82,-7.84,4.16,1.32,0.00,3.53,39.25
131326,25.00,0.00,15.50,13.60,192,0.24,940,0.00,18.50,1.60,108,0.00,6.82,-7.84,3.87,1.30,0.00,3.53,38.87
131644,25.00,0.00,15.50,13.60,192,0.25,954,0.00,17.50,1.59,108,0.00,6.82,-7.84,4.00,1.32,0.00,3.53,38.20
131964,25.00,0.00,15.50,13.60,192,0.25,918,0.00,20.00,1.58,108,0.00,6.82,-7.84,3.84,1.30,0.00,3.53,40.02
132283,25.00,0.00,15.50,13.60,192,0.26,931,0.00,18.50,1.55,108,0.00,6.82,-7.84,3.87,1.30,0.00,3.53,38.93
132601,25.00,0.00,15.50,13.52,192,0.25,916,0.00,17.50,1.56,108,0.00,6.82,-7.84,3.92,1.28,0.00,3.53,40.20
132920,25.00,0.00,15.62,13.60,192,0.24,931,0.00,17.00,1.59,108,0.00,6.82,-7.69,3.77,1.28,0.00,3.53,37.41
133239,25.00,0.00,15.50,13.60,192,0.26,885,0.00,18.00,1.53,108,0.00,6.96,-7.69,3.87,1.30,0.00,3.14,38.98
133557,25.00,0.00,15.62,13.52,192,0.26,878,0.00,20.00,1.50,108,0.00,6.96,-7.69,3.77,1.26,0.00,3.14,38.57
133876,25.00,0.00,15.73,13.60,192,0.26,894,0.00,18.50,1.49,108,0.00,6.96,-7.69,3.90,1.30,0.00,3.14,38.21
134195,25.00,0.00,15.73,13.60,192,0.29,837,0.00,20.00,1.45,108,0.00,7.11,-7.55,4.00,1.30,0.00,3.53,41.20
134514,25.00,0.00,15.96,13.60,192,0.27,853,0.00,20.00,1.46,106,0.00,7.25,-7.25,3.87,1.30,0.00,3.53,40.53
134831,25.00,0.00,16.19,13.68,192,0.29,853,0.00,19.00,1.47,106,0.00,7.40,-7.25,4.06,1.32,0.00,3.53,39.49
135151,25.00,0.00,16.19,13.60,192,0.30,838,0.00,17.50,1.43,106,0.00,7.55,-7.11,4.33,1.34,0.00,3.53,39.83
135469,25.00,0.00,16.19,13.68,192,0.31,839,0.00,17.50,1.45,106,0.00,7.69,-6.96,4.27,1.32,0.00,3.92,42.35
135788,25.00,0.00,16.31,13.60,192,0.29,883,0.00,17.00,1.51,106,0.00,7.84,-6.82,4.24,1.32,0.00,3.92,39.38
136106,25.00,0.00,16.31,13.52,192,0.29,904,0.00,15.00,1.52,106,0.00,7.69,-6.96,4.25,1.34,0.00,3.92,38.88
136425,25.00,0.00,16.19,13.68,192,0.31,868,0.00,16.00,1.50,106,0.00,7.55,-7.11,4.46,1.36,0.00,3.92,41.65
136744,25.00,0.00,15.96,13.68,192,0.30,914,0.00,16.50,1.56,106,0.00,7.69,-6.96,4.49,1.34,0.00,3.92,40.40
137062,25.00,0.00,16.08,13.60,194,0.30,915,0.00,15.50,1.53,106,0.00,7.69,-6.96,4.55,1.36,0.00,3.92,39.72
137382,25.00,0.00,16.19,13.52,194,0.28,931,0.00,15.00,1.59,106,0.00,7.55,-7.11,4.38,1.34,0.00,3.92,40.14
137700,25.00,0.00,15.85,13.60,194,0.29,951,0.00,14.50,1.59,106,0.00,7.55,-7.11,4.52,1.36,0.00,3.92,40.09
138018,25.00,0.00,15.73,13.60,194,0.29,934,0.00,16.50,1.60,106,0.00,7.40,-7.25,4.63,1.34,0.00,3.92,42.85
138337,25.00,0.00,15.62,13.60,194,0.29,966,0.00,14.50,1.62,106,0.00,7.40,-7.25,4.49,1.36,0.00,3.92,39.79
138656,25.00,0.00,15.62,13.68,194,0.27,974,0.00,15.00,1.66,106,0.00,7.25,-7.40,4.41,1.34,0.00,3.92,40.56
138975,25.00,0.00,15.50,13.60,194,0.28,982,0.00,14.00,1.68,106,0.00,7.11,-7.55,4.55,1.34,0.00,3.92,40.13
139294,25.00,0.00,15.39,13.60,194,0.27,966,0.00,15.50,1.67,106,0.00,7.11,-7.55,4.38,1.34,0.00,3.92,39.36
139612,25.00,0.00,15.39,13.68,194,0.27,965,0.00,16.00,1.65,106,0.00,7.11,-7.55,4.35,1.34,0.00,3.92,40.74
139932,25.00,0.00,15.39,13.52,194,0.26,991,0.00,15.50,1.66,106,0.00,7.11,-7.55,4.25,1.34,0.00,3.92,38.96
140250,25.00,0.00,15.50,13.60,194,0.26,969,0.00,17.50,1.65,106,0.00,6.96,-7.69,4.27,1.32,0.00,3.53,40.84
140569,25.00,0.00,15.50,13.60,194,0.26,968,0.00,16.50,1.65,106,0.00,6.96,-7.69,4.33,1.34,0.00,3.53,38.37
140888,25.00,0.00,15.50,13.60,194,0.26,966,0.00,18.00,1.67,106,0.00,6.82,-7.84,4.08,1.30,0.00,3.53,38.87
141205,25.00,0.00,15.39,13.60,194,0.27,953,0.00,16.50,1.65,106,0.00,6.82,-7.84,4.22,1.32,0.00,3.53,40.03
141524,25.00,0.00,15.50,13.60,194,0.26,958,0.00,17.50,1.63,106,0.00,6.82,-7.84,4.08,1.32,0.00,3.53,39.29
141843,25.00,0.00,15.39,13.60,194,0.27,940,0.00,17.00,1.61,106,0.00,6.82,-7.84,4.11,1.30,0.00,3.53,40.75
142161,25.00,0.00,15.50,13.60,194,0.25,955,0.00,17.50,1.63,106,0.00,6.96,-7.69,3.95,1.30,0.00,3.53,37.54
142480,25.00,0.00,15.39,13.60,194,0.26,944,0.00,17.00,1.61,104,0.00,6.96,-7.69,4.00,1.30,0.00,3.53,39.37
142799,25.00,0.00,15.50,13.60,194,0.26,917,0.00,18.50,1.58,104,0.00,6.96,-7.69,3.90,1.30,0.00,3.53,37.49
143118,25.00,0.00,15.50,13.52,194,0.26,908,0.00,17.00,1.58,104,0.00,6.96,-7.69,3.98,1.30,0.00,3.53,38.70
143435,25.00,0.00,15.62,13.60,194,0.25,926,0.00,17.50,1.58,104,0.00,6.96,-7.69,3.82,1.28,0.00,3.53,36.87
143754,25.00,0.00,15.62,13.60,194,0.26,918,0.00,16.50,1.57,104,0.00,6.82,-7.84,3.95,1.30,0.00,3.53,38.52
144073,25.00,0.00,15.62,13.60,194,0.25,922,0.00,17.50,1.57,104,0.00,6.96,-7.69,3.79,1.28,0.00,3.53,38.03
144392,25.00,0.00,15.62,13.68,194,0.26,908,0.00,18.50,1.51,104,0.00,6.96,-7.69,3.92,1.30,0.00,3.14,39.23
144710,25.00,0.00,15.62,13.68,196,0.25,901,0.00,17.00,1.54,104,0.00,6.96,-7.69,3.85,1.28,0.00,3.14,38.91
145029,25.00,0.00,15.73,13.60,196,0.25,900,0.00,17.00,1.54,104,0.00,6.96,-7.69,3.74,1.28,0.00,3.14,37.12
145348,25.00,0.00,15.73,13.68,196,0.27,856,0.00,19.00,1.46,104,0.00,7.11,-7.55,3.98,1.30,0.00,3.53,38.22
145666,25.00,0.00,15.73,13.60,196,0.27,872,0.00,17.50,1.49,104,0.00,7.25,-7.40,3.98,1.28,0.00,3.53,39.79
145986,25.00,0.00,15.96,13.60,196,0.28,852,0.00,20.00,1.45,104,0.00,7.40,-7.25,3.92,1.30,0.00,3.53,39.30
146304,25.00,0.00,16.08,13.60,196,0.29,860,0.00,17.50,1.42,104,0.00,7.40,-7.25,3.95,1.32,0.00,3.53,38.68
146623,25.00,0.00,16.08,13.52,196,0.30,832,0.00,17.00,1.42,104,0.00,7.69,-6.96,4.27,1.32,0.00,3.92,40.66
146941,25.00,0.00,16.19,13.52,196,0.30,832,0.00,18.00,1.42,104,0.00,7.84,-6.82,4.30,1.32,0.00,3.92,41.83
147260,25.00,0.00,16.42,13.60,196,0.30,859,0.00,17.00,1.47,104,0.00,7.98,-6.67,4.30,1.32,0.00,3.92,39.21
147579,25.00,0.00,16.42,13.60,196,0.33,868,0.00,17.00,1.67,104,0.00,7.98,-6.53,4.60,1.36,0.00,4.31,40.90
147898,25.00,0.00,16.31,13.60,196,0.30,889,0.00,13.00,1.73,104,0.00,7.98,-6.67,4.58,1.36,0.00,3.92,39.55
148217,25.00,0.00,16.19,13.60,196,0.29,928,0.00,14.50,1.60,104,0.00,7.69,-6.82,4.44,1.34,0.00,3.92,39.25
148536,25.00,0.00,15.96,13.68,196,0.31,914,0.00,15.00,1.56,104,0.00,7.69,-6.96,4.72,1.36,0.00,4.31,41.22
148855,25.00,0.00,15.85,13.68,196,0.29,939,0.00,14.00,1.60,104,0.00,7.69,-6.96,4.63,1.36,0.00,4.31,40.46
149174,25.00,0.00,15.73,13.60,196,0.30,929,0.00,14.50,1.59,104,0.00,7.55,-7.11,4.69,1.36,0.00,3.92,39.93
149492,25.00,0.00,15.73,13.52,196,0.29,955,0.00,15.50,1.63,104,0.00,7.55,-7.11,4.58,1.34,0.00,3.92,39.81
149811,25.00,0.00,15.73,13.52,196,0.30,948,0.00,16.00,1.65,104,0.00,7.55,-7.25,4.75,1.36,0.00,3.92,41.05
150130,25.00,0.00,15.62,13.68,196,0.28,977,0.00,14.50,1.68,104,0.00,7.40,-7.25,4.52,1.34,0.00,3.92,38.87
150449,25.00,0.00,15.62,13.68,196,0.28,982,0.00,14.00,1.68,104,0.00,7.25,-7.40,4.58,1.36,0.00,3.92,40.93
150768,25.00,0.00,15.50,13.52,196,0.28,975,0.00,15.50,1.63,104,0.00,7.25,-7.40,4.44,1.34,0.00,3.92,39.34
151087,25.00,0.00,15.50,13.68,196,0.27,983,0.00,16.00,1.68,104,0.00,7.11,-7.55,4.41,1.34,0.00,3.92,41.31
151406,25.00,0.00,15.50,13.60,196,0.27,977,0.00,16.00,1.67,104,0.00,7.11,-7.55,4.47,1.34,0.00,3.92,39.42
151724,25.00,0.00,15.39,13.60,198,0.26,992,0.00,15.00,1.70,104,0.00,6.96,-7.69,4.33,1.34,0.00,3.92,38.99
152043,25.00,0.00,15.39,13.60,198,0.26,988,0.00,14.50,1.68,104,0.00,6.82,-7.84,4.30,1.32,0.00,3.92,40.20
152362,25.00,0.00,15.39,13.60,198,0.26,994,0.00,16.50,1.66,104,0.00,6.82,-7.84,4.36,1.34,0.00,3.92,39.00
152680,25.00,0.00,15.39,13.60,198,0.26,960,0.00,18.50,1.64,104,0.00,6.96,-7.69,4.16,1.32,0.00,3.53,40.48
152999,25.00,0.00,15.39,13.60,198,0.27,940,0.00,17.00,1.60,104,0.00,6.96,-7.69,4.30,1.34,0.00,3.53,39.17
153317,25.00,0.00,15.50,13.60,198,0.26,944,0.00,19.00,1.61,104,0.00,6.96,-7.69,4.06,1.30,0.00,3.53,38.61
153636,25.00,0.00,15.39,13.60,198,0.25,958,0.00,15.50,1.65,104,0.00,6.82,-7.84,4.08,1.30,0.00,3.53,38.22
153955,25.00,0.00,15.39,13.68,198,0.24,964,0.00,17.00,1.64,104,0.00,6.82,-7.84,3.92,1.30,0.00,3.53,37.08
154274,25.00,0.00,15.39,13.60,198,0.26,939,0.00,17.00,1.62,104,0.00,6.82,-7.84,4.11,1.32,0.00,3.53,39.39
154591,25.00,0.00,15.50,13.60,198,0.26,917,0.00,20.00,1.59,104,0.00,6.82,-7.84,3.92,1.30,0.00,3.53,39.65
154911,25.00,0.00,15.39,13.60,198,0.26,896,0.00,18.00,1.55,104,0.00,6.96,-7.69,3.95,1.30,0.00,3.53,38.47
155229,25.00,0.00,15.50,13.60,198,0.25,922,0.00,17.00,1.57,104,0.00,6.82,-7.69,3.79,1.28,0.00,3.14,36.61
155548,25.00,0.00,15.50,13.60,198,0.25,903,0.00,18.50,1.54,104,0.00,6.82,-7.84,3.90,1.30,0.00,3.14,37.84
155868,25.00,0.00,15.50,13.60,198,0.25,893,0.00,20.50,1.53,104,0.00,6.82,-7.69,3.85,1.28,0.00,3.14,40.26
156186,25.00,0.00,15.62,13.68,198,0.26,907,0.00,18.00,1.55,104,0.00,6.96,-7.69,3.82,1.28,0.00,3.53,38.12
156505,25.00,0.00,15.62,13.68,198,0.27,860,0.00,17.50,1.46,104,0.00,6.96,-7.69,3.82,1.30,0.00,3.53,39.25
156824,25.00,0.00,15.73,13.60,198,0.27,867,0.00,20.00,1.48,104,0.00,7.11,-7.40,3.87,1.30,0.00,3.53,40.92
157141,25.00,0.00,15.85,13.68,198,0.27,880,0.00,17.50,1.50,104,0.00,7.25,-7.40,3.85,1.30,0.00,3.53,37.62
157460,25.00,0.00,15.96,13.60,198,0.28,846,0.00,20.00,1.44,104,0.00,7.25,-7.40,4.08,1.30,0.00,3.53,40.92
157779,25.00,0.00,15.96,13.60,198,0.28,866,0.00,17.50,1.47,104,0.00,7.40,-7.25,4.14,1.30,0.00,3.53,40.71
158098,25.00,0.00,16.08,13.60,198,0.29,854,0.00,18.50,1.47,104,0.00,7.55,-7.11,3.98,1.32,0.00,3.92,38.96
158417,25.00,0.00,16.08,13.68,198,0.31,856,0.00,17.50,1.43,104,0.00,7.69,-6.96,4.27,1.34,0.00,3.92,40.87
158736,25.00,0.00,16.19,13.60,198,0.29,875,0.00,15.00,1.51,104,0.00,7.69,-6.96,4.30,1.34,0.00,3.92,40.24
159054,25.00,0.00,16.19,13.68,198,0.31,870,0.00,17.00,1.48,104,0.00,7.69,-6.96,4.41,1.34,0.00,3.92,41.61
159373,25.00,0.00,16.08,13.60,198,0.30,922,0.00,14.50,1.55,104,0.00,7.69,-6.96,4.58,1.36,0.00,3.92,40.14
159692,25.00,0.00,15.96,13.60,199,0.28,925,0.00,15.00,1.58,104,0.00,7.55,-6.96,4.44,1.32,0.00,3.92,40.43
160011,25.00,0.00,15.85,13.52,199,0.29,936,0.00,14.00,1.56,104,0.00,7.55,-7.11,4.36,1.34,0.00,3.92,38.93
160330,25.00,0.00,15.73,13.60,199,0.28,929,0.00,14.50,1.59,104,0.00,7.55,-7.25,4.47,1.34,0.00,3.92,41.48
160649,25.00,0.00,15.73,13.60,199,0.29,955,0.00,15.50,1.63,104,0.00,7.40,-7.25,4.44,1.34,0.00,3.92,39.78
160967,25.00,0.00,15.62,13.60,199,0.27,958,0.00,13.00,1.63,104,0.00,7.40,-7.25,4.44,1.34,0.00,3.92,39.58
161286,25.00,0.00,15.62,13.44,199,0.28,964,0.00,14.50,1.60,104,0.00,7.25,-7.40,4.33,1.34,0.00,3.92,39.03
161605,25.00,0.00,15.62,13.60,199,0.28,939,0.00,17.00,1.61,104,0.00,7.25,-7.40,4.44,1.32,0.00,3.92,41.43
161924,25.00,0.00,15.50,13.60,199,0.27,975,0.00,15.50,1.63,104,0.00,7.25,-7.40,4.41,1.34,0.00,3.92,38.95
162243,25.00,0.00,15.50,13.68,199,0.26,963,0.00,16.00,1.64,104,0.00,7.11,-7.55,4.16,1.32,0.00,3.92,38.63
162562,25.00,0.00,15.50,13.60,199,0.27,954,0.00,16.00,1.63,104,0.00,7.11,-7.55,4.38,1.34,0.00,3.92,39.67
162880,25.00,0.00,15.39,13.60,199,0.26,950,0.00,16.50,1.64,104,0.00,7.11,-7.55,4.14,1.30,0.00,3.53,38.05
163198,25.00,0.00,15.39,13.60,199,0.26,953,0.00,15.50,1.63,104,0.00,6.96,-7.69,4.30,1.32,0.00,3.53,39.65
163517,25.00,0.00,15.39,13.68,199,0.26,943,0.00,17.00,1.63,104,0.00,6.96,-7.69,4.14,1.32,0.00,3.53,38.79
163836,25.00,0.00,15.50,13.52,199,0.27,940,0.00,16.50,1.63,104,0.00,6.96,-7.69,4.19,1.32,0.00,3.53,40.36
164154,25.00,0.00,15.50,13.68,199,0.25,957,0.00,16.50,1.63,104,0.00,6.96,-7.69,4.03,1.32,0.00,3.53,37.78
164472,25.00,0.00,15.39,13.68,199,0.26,947,0.00,16.50,1.62,104,0.00,6.96,-7.69,4.11,1.32,0.00,3.53,40.13
164792,25.00,0.00,15.50,13.68,199,0.25,949,0.00,17.00,1.62,102,0.00,6.96,-7.69,3.98,1.32,0.00,3.53,37.95
165110,25.00,0.00,15.50,13.60,199,0.26,941,0.00,16.50,1.61,102,0.00,6.96,-7.69,4.03,1.30,0.00,3.53,38.41
165429,25.00,0.00,15.50,13.68,199,0.26,932,0.00,17.00,1.59,102,0.00,6.96,-7.69,3.98,1.30,0.00,3.53,37.46
165748,25.00,0.00,15.50,13.68,199,0.27,901,0.00,17.00,1.55,102,0.00,6.96,-7.69,4.03,1.32,0.00,3.53,39.10
166067,25.00,0.00,15.50,13.68,199,0.26,916,0.00,17.50,1.59,102,0.00,6.96,-7.69,3.87,1.28,0.00,3.53,37.88
166386,25.00,0.00,15.50,13.60,199,0.26,898,0.00,17.50,1.53,102,0.00,6.96,-7.69,4.00,1.30,0.00,3.53,39.06
166705,25.00,0.00,15.50,13.68,199,0.25,908,0.00,18.50,1.55,102,0.00,6.96,-7.69,3.72,1.28,0.00,3.14,38.21
167023,25.00,0.00,15.62,13.60,201,0.27,905,0.00,18.50,1.52,102,0.00,6.96,-7.69,3.90,1.30,0.00,3.14,39.21
167342,25.00,0.00,15.62,13.60,201,0.27,886,0.00,18.00,1.51,102,0.00,6.96,-7.69,3.90,1.30,0.00,3.14,41.18
167662,25.00,0.00,15.73,13.60,201,0.27,878,0.00,19.50,1.50,102,0.00,7.11,-7.55,3.85,1.28,0.00,3.53,38.54
167980,25.00,0.00,15.73,13.60,201,0.28,876,0.00,17.50,1.44,102,0.00,7.25,-7.40,3.90,1.30,0.00,3.53,38.31
168299,25.00,0.00,15.85,13.60,201,0.28,858,0.00,17.00,1.47,102,0.00,7.25,-7.40,4.11,1.32,0.00,3.53,40.47
168618,25.00,0.00,15.96,13.60,201,0.28,854,0.00,19.50,1.44,102,0.00,7.40,-7.25,3.98,1.30,0.00,3.53,40.75
168936,25.00,0.00,16.08,13.60,201,0.30,851,0.00,18.50,1.48,102,0.00,7.69,-6.96,4.25,1.34,0.00,3.92,40.65
169255,25.00,0.00,16.19,13.68,201,0.30,861,0.00,17.00,1.43,102,0.00,7.84,-6.82,4.27,1.34,0.00,3.92,38.70
169574,25.00,0.00,16.31,13.68,201,0.31,861,0.00,15.50,1.47,102,0.00,7.84,-6.82,4.44,1.34,0.00,3.92,40.90
169893,25.00,0.00,16.31,13.60,201,0.32,847,0.00,17.00,1.45,102,0.00,7.98,-6.53,4.47,1.34,0.00,4.31,41.95
170211,25.00,0.00,16.77,13.68,201,0.32,882,0.00,17.00,1.69,102,0.00,8.13,-6.53,4.55,1.36,0.00,4.31,39.90
170530,25.00,0.00,16.31,13.52,201,0.31,904,0.00,12.50,1.74,102,0.00,7.98,-6.67,4.75,1.36,0.00,4.31,40.37
170849,25.00,0.00,16.19,13.68,201,0.31,925,0.00,14.50,1.78,102,0.00,7.84,-6.82,4.66,1.36,0.00,4.31,40.14
171168,25.00,0.00,15.85,13.60,201,0.31,939,0.00,13.00,1.60,102,0.00,7.69,-6.96,4.84,1.38,0.00,4.31,40.95
171487,25.00,0.00,15.73,13.60,201,0.29,964,0.00,13.50,1.66,102,0.00,7.55,-7.11,4.66,1.36,0.00,4.31,39.76
171806,25.00,0.00,15.62,13.60,201,0.29,958,0.00,12.50,1.65,102,0.00,7.40,-7.25,4.69,1.36,0.00,3.92,40.52
172125,25.00,0.00,15.50,13.60,201,0.28,992,0.00,13.50,1.69,102,0.00,7.40,-7.25,4.60,1.36,0.00,3.92,39.42
172444,25.00,0.00,15.39,13.60,201,0.28,978,0.00,15.50,1.66,102,0.00,7.25,-7.40,4.66,1.36,0.00,3.92,41.47
172763,25.00,0.00,15.50,13.60,201,0.29,957,0.00,15.50,1.63,102,0.00,7.25,-7.40,4.69,1.38,0.00,3.92,40.16
173082,25.00,0.00,15.50,13.44,201,0.30,954,0.00,17.00,1.63,102,0.00,7.25,-7.40,4.58,1.36,0.00,4.31,41.03
173400,25.00,0.00,15.50,13.52,201,0.33,939,0.00,17.00,1.83,102,0.00,7.69,-6.96,5.24,1.40,0.00,4.31,44.51
173718,25.00,0.00,15.62,13.52,201,0.29,975,0.00,15.50,1.69,102,0.00,7.69,-6.96,4.61,1.36,0.00,3.92,38.53
174037,25.00,0.00,15.62,13.68,201,0.30,960,0.00,15.50,1.67,102,0.00,7.55,-7.11,4.81,1.38,0.00,3.92,41.38
174356,25.00,0.00,15.62,13.60,201,0.29,993,0.00,15.00,1.66,102,0.00,7.40,-7.25,4.69,1.38,0.00,3.92,40.17
174675,25.00,0.00,15.50,13.60,201,0.28,986,0.00,16.50,1.68,102,0.00,7.25,-7.40,4.58,1.36,0.00,3.92,41.91
174993,25.00,0.00,15.39,13.60,201,0.29,972,0.00,16.50,1.66,102,0.00,7.25,-7.40,4.72,1.36,0.00,3.92,40.84
175312,25.00,0.00,15.39,13.68,201,0.28,982,0.00,16.00,1.70,102,0.00,7.11,-7.40,4.49,1.34,0.00,3.92,40.05
